IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
8.219.182.163,443,true,SIN,Asia Pacific,Singapore,71,5.63
8.219.203.32,443,true,SIN,Asia Pacific,Singapore,59,5.62
8.219.156.195,443,true,SIN,Asia Pacific,Singapore,65,5.59
8.219.153.233,443,true,SIN,Asia Pacific,Singapore,73,5.56
8.219.128.66,443,true,SIN,Asia Pacific,Singapore,62,5.55
8.219.229.221,443,true,SIN,Asia Pacific,Singapore,67,5.54
8.222.188.251,443,true,SIN,Asia Pacific,Singapore,71,5.54
8.222.139.92,443,true,SIN,Asia Pacific,Singapore,67,5.54
8.219.255.60,443,true,SIN,Asia Pacific,Singapore,61,5.45
8.222.187.38,443,true,SIN,Asia Pacific,Singapore,59,5.41
8.219.131.111,443,true,SIN,Asia Pacific,Singapore,68,5.41
8.219.190.224,443,true,SIN,Asia Pacific,Singapore,67,5.31
8.218.208.194,443,true,HKG,Asia Pacific,Hong Kong,28,5.30
193.123.226.106,443,true,ICN,Asia Pacific,Seoul,65,5.30
8.219.130.108,443,true,SIN,Asia Pacific,Singapore,67,5.29
8.219.172.35,443,true,SIN,Asia Pacific,Singapore,68,5.28
47.245.98.118,443,true,SIN,Asia Pacific,Singapore,68,5.23
8.222.188.252,443,true,SIN,Asia Pacific,Singapore,69,5.23
8.219.170.57,443,true,SIN,Asia Pacific,Singapore,71,5.21
8.222.134.153,443,true,SIN,Asia Pacific,Singapore,66,5.20
8.219.136.194,443,true,SIN,Asia Pacific,Singapore,68,5.16
8.219.237.17,443,true,SIN,Asia Pacific,Singapore,67,5.13
8.219.134.133,443,true,SIN,Asia Pacific,Singapore,68,5.10
8.222.162.80,443,true,SIN,Asia Pacific,Singapore,74,5.09
8.219.135.90,443,true,SIN,Asia Pacific,Singapore,69,5.06
8.219.244.63,443,true,SIN,Asia Pacific,Singapore,80,5.03
8.219.143.58,443,true,SIN,Asia Pacific,Singapore,61,5.02
8.222.172.39,443,true,SIN,Asia Pacific,Singapore,68,4.99
47.245.96.74,443,true,SIN,Asia Pacific,Singapore,60,4.93
8.219.237.254,443,true,SIN,Asia Pacific,Singapore,71,4.93
8.219.199.208,443,true,SIN,Asia Pacific,Singapore,66,4.92
47.245.100.149,443,true,SIN,Asia Pacific,Singapore,66,4.91
146.56.42.95,443,true,ICN,Asia Pacific,Seoul,66,4.83
129.150.46.246,443,true,SIN,Asia Pacific,Singapore,111,4.79
8.219.148.79,443,true,SIN,Asia Pacific,Singapore,67,4.77
8.219.142.180,443,true,SIN,Asia Pacific,Singapore,59,4.76
8.219.142.96,443,true,SIN,Asia Pacific,Singapore,64,4.64
8.219.238.152,443,true,SIN,Asia Pacific,Singapore,68,4.64
8.219.244.61,443,true,SIN,Asia Pacific,Singapore,70,4.62
193.123.250.44,443,true,ICN,Asia Pacific,Seoul,67,4.61
8.222.182.20,443,true,SIN,Asia Pacific,Singapore,76,4.57
8.222.156.23,443,true,SIN,Asia Pacific,Singapore,65,4.54
8.219.254.20,443,true,SIN,Asia Pacific,Singapore,64,4.51
47.245.115.229,443,true,SIN,Asia Pacific,Singapore,66,4.49
8.219.137.68,443,true,SIN,Asia Pacific,Singapore,64,4.48
8.219.146.113,443,true,SIN,Asia Pacific,Singapore,62,4.43
8.219.191.116,443,true,SIN,Asia Pacific,Singapore,67,4.30
8.219.255.140,443,true,SIN,Asia Pacific,Singapore,71,4.27
8.219.134.26,443,true,SIN,Asia Pacific,Singapore,64,4.18
8.219.196.225,443,true,SIN,Asia Pacific,Singapore,62,4.18
8.222.134.159,443,true,SIN,Asia Pacific,Singapore,72,4.15
47.245.121.31,443,true,SIN,Asia Pacific,Singapore,62,4.13
132.226.239.178,443,true,ICN,Asia Pacific,Seoul,67,4.10
8.219.181.162,443,true,SIN,Asia Pacific,Singapore,64,4.01
8.222.152.199,443,true,SIN,Asia Pacific,Singapore,60,3.99
54.255.206.197,443,true,SIN,Asia Pacific,Singapore,63,3.98
8.219.188.167,443,true,SIN,Asia Pacific,Singapore,63,3.95
8.222.180.155,443,true,SIN,Asia Pacific,Singapore,67,3.76
8.222.182.83,443,true,SIN,Asia Pacific,Singapore,61,3.74
193.122.112.168,443,true,ICN,Asia Pacific,Seoul,67,3.71
8.219.196.135,443,true,SIN,Asia Pacific,Singapore,70,3.71
8.219.231.170,443,true,SIN,Asia Pacific,Singapore,72,3.49
64.110.73.233,443,true,ICN,Asia Pacific,Seoul,91,3.46
8.219.240.216,443,true,SIN,Asia Pacific,Singapore,77,3.45
8.222.133.231,443,true,SIN,Asia Pacific,Singapore,65,3.27
8.222.164.46,443,true,SIN,Asia Pacific,Singapore,64,3.24
8.219.214.188,443,true,SIN,Asia Pacific,Singapore,69,3.16
8.219.180.224,443,true,SIN,Asia Pacific,Singapore,61,3.09
8.219.240.212,443,true,SIN,Asia Pacific,Singapore,73,3.00
192.243.127.224,443,true,KIX,Asia Pacific,Osaka,43,2.87
64.110.104.30,443,true,KIX,Asia Pacific,Osaka,201,2.84
8.222.148.152,443,true,SIN,Asia Pacific,Singapore,71,2.77
35.201.203.106,443,true,TPE,Asia Pacific,Taipei,173,2.62
130.162.146.195,443,true,SIN,Asia Pacific,Singapore,259,2.35
140.227.233.71,443,true,NRT,Asia Pacific,Tokyo,200,2.35
138.3.210.239,443,true,SIN,Asia Pacific,Singapore,277,2.31
155.248.177.46,443,true,SIN,Asia Pacific,Singapore,273,2.30
138.3.220.116,443,true,SIN,Asia Pacific,Singapore,275,2.20
193.123.252.20,443,true,ICN,Asia Pacific,Seoul,66,2.20
193.123.248.107,443,true,SIN,Asia Pacific,Singapore,252,2.13
8.219.248.190,443,true,SIN,Asia Pacific,Singapore,66,2.09
129.154.57.10,443,true,SIN,Asia Pacific,Singapore,272,2.06
64.110.88.237,443,true,SIN,Asia Pacific,Singapore,275,2.06
138.3.216.63,443,true,SIN,Asia Pacific,Singapore,266,2.01
144.24.92.30,443,true,SIN,Asia Pacific,Singapore,282,1.95
144.24.87.163,443,true,SIN,Asia Pacific,Singapore,257,1.90
138.3.211.13,443,true,SIN,Asia Pacific,Singapore,272,1.83
157.254.252.198,443,true,NRT,Asia Pacific,Tokyo,54,1.79
138.2.127.168,443,true,SIN,Asia Pacific,Singapore,256,1.74
140.245.74.94,443,true,SIN,Asia Pacific,Singapore,301,1.73
130.162.131.106,443,true,SIN,Asia Pacific,Singapore,250,1.72
138.2.124.108,443,true,SIN,Asia Pacific,Singapore,260,1.66
193.122.118.217,443,true,SIN,Asia Pacific,Singapore,280,1.61
130.162.150.104,443,true,SIN,Asia Pacific,Singapore,253,1.57
140.245.74.205,443,true,SIN,Asia Pacific,Singapore,252,1.57
146.56.179.99,443,true,SIN,Asia Pacific,Singapore,251,1.53
129.154.51.218,443,true,SIN,Asia Pacific,Singapore,262,1.46
193.123.241.249,443,true,SIN,Asia Pacific,Singapore,253,1.46
129.154.49.132,443,true,SIN,Asia Pacific,Singapore,262,1.45
130.162.154.156,443,true,SIN,Asia Pacific,Singapore,251,1.43
130.162.138.69,443,true,SIN,Asia Pacific,Singapore,254,1.43
144.24.92.35,443,true,SIN,Asia Pacific,Singapore,282,1.40
146.56.129.211,443,true,SIN,Asia Pacific,Singapore,279,1.34
155.248.160.59,443,true,SIN,Asia Pacific,Singapore,283,1.30
144.24.89.150,443,true,SIN,Asia Pacific,Singapore,249,1.30
158.180.70.22,443,true,SIN,Asia Pacific,Singapore,270,1.29
146.56.161.122,443,true,SIN,Asia Pacific,Singapore,253,1.28
144.24.90.109,443,true,SIN,Asia Pacific,Singapore,269,1.27
144.24.66.69,443,true,SIN,Asia Pacific,Singapore,278,1.25
130.162.158.147,443,true,SIN,Asia Pacific,Singapore,1282,1.24
168.138.220.26,443,true,SIN,Asia Pacific,Singapore,293,1.24
193.122.113.105,443,true,SIN,Asia Pacific,Singapore,260,1.23
155.248.160.224,443,true,SIN,Asia Pacific,Singapore,281,1.22
131.186.19.208,443,true,SIN,Asia Pacific,Singapore,282,1.21
146.56.165.154,443,true,SIN,Asia Pacific,Singapore,252,1.20
130.162.151.158,443,true,SIN,Asia Pacific,Singapore,296,1.18
8.219.164.45,443,true,SIN,Asia Pacific,Singapore,69,1.18
146.56.43.21,443,true,SIN,Asia Pacific,Singapore,256,1.18
193.123.234.217,443,true,ICN,Asia Pacific,Seoul,65,1.15
64.110.90.244,443,true,SIN,Asia Pacific,Singapore,283,1.14
150.230.254.37,443,true,SIN,Asia Pacific,Singapore,275,1.09
146.56.179.239,443,true,SIN,Asia Pacific,Singapore,255,1.08
193.122.108.208,443,true,SIN,Asia Pacific,Singapore,249,1.07
138.2.117.135,443,true,SIN,Asia Pacific,Singapore,277,1.00
130.162.158.214,443,true,SIN,Asia Pacific,Singapore,265,0.99
158.180.65.150,443,true,SIN,Asia Pacific,Singapore,261,0.91
158.180.81.205,443,true,SIN,Asia Pacific,Singapore,286,0.90
138.2.119.103,443,true,SIN,Asia Pacific,Singapore,259,0.89
158.180.78.65,443,true,SIN,Asia Pacific,Singapore,256,0.89
152.67.204.163,443,true,SIN,Asia Pacific,Singapore,261,0.89
138.2.119.138,443,true,SIN,Asia Pacific,Singapore,283,0.88
47.76.218.163,443,true,HKG,Asia Pacific,Hong Kong,33,0.88
155.248.182.190,443,true,SIN,Asia Pacific,Singapore,276,0.88
158.180.78.177,443,true,SIN,Asia Pacific,Singapore,283,0.85
43.156.253.94,443,true,SIN,Asia Pacific,Singapore,73,0.85
193.122.106.196,443,true,SIN,Asia Pacific,Singapore,276,0.84
47.239.14.220,443,true,HKG,Asia Pacific,Hong Kong,33,0.83
140.245.68.174,443,true,SIN,Asia Pacific,Singapore,289,0.82
158.180.86.18,443,true,SIN,Asia Pacific,Singapore,256,0.82
158.180.65.144,443,true,SIN,Asia Pacific,Singapore,1284,0.80
8.222.157.169,443,true,SIN,Asia Pacific,Singapore,71,0.79
158.180.88.127,443,true,SIN,Asia Pacific,Singapore,258,0.77
8.219.209.8,443,true,SIN,Asia Pacific,Singapore,72,0.75
193.122.114.25,443,true,SIN,Asia Pacific,Singapore,280,0.75
8.222.163.12,443,true,SIN,Asia Pacific,Singapore,75,0.72
138.2.73.208,443,true,SIN,Asia Pacific,Singapore,109,0.71
8.219.241.41,443,true,SIN,Asia Pacific,Singapore,70,0.68
152.69.233.38,443,true,SIN,Asia Pacific,Singapore,250,0.65
193.123.244.243,443,true,SIN,Asia Pacific,Singapore,258,0.60
131.186.38.176,443,true,SIN,Asia Pacific,Singapore,275,0.60
129.150.42.75,443,true,SIN,Asia Pacific,Singapore,102,0.57
8.222.133.242,443,true,SIN,Asia Pacific,Singapore,62,0.54
8.222.163.46,443,true,SIN,Asia Pacific,Singapore,78,0.49
38.47.101.229,443,true,HKG,Asia Pacific,Hong Kong,41,0.47
188.64.108.9,443,true,SIN,Asia Pacific,Singapore,67,0.46
47.236.179.39,443,true,SIN,Asia Pacific,Singapore,62,0.46
217.142.131.54,443,true,SIN,Asia Pacific,Singapore,293,0.45
47.245.100.62,443,true,SIN,Asia Pacific,Singapore,66,0.45
47.236.90.252,443,true,SIN,Asia Pacific,Singapore,74,0.45
8.222.165.42,443,true,SIN,Asia Pacific,Singapore,67,0.44
158.180.83.190,443,true,SIN,Asia Pacific,Singapore,302,0.42
47.76.222.146,443,true,HKG,Asia Pacific,Hong Kong,33,0.39
64.110.71.19,443,true,SIN,Asia Pacific,Singapore,290,0.34
131.186.63.167,443,true,SIN,Asia Pacific,Singapore,267,0.27
23.106.143.60,443,true,KIX,Asia Pacific,Osaka,46,0.25
146.56.148.64,443,true,ICN,Asia Pacific,Seoul,66,0.25
146.56.186.106,443,true,ICN,Asia Pacific,Seoul,68,0.24
203.9.150.104,443,true,HKG,Asia Pacific,Hong Kong,145,0.24
23.106.143.60,443,true,KIX,Asia Pacific,Osaka,46,0.22
8.222.155.146,443,true,SIN,Asia Pacific,Singapore,65,0.21
18.183.125.149,443,true,NRT,Asia Pacific,Tokyo,65,0.19
217.142.131.145,443,true,ICN,Asia Pacific,Seoul,87,0.19
38.207.160.227,443,true,HKG,Asia Pacific,Hong Kong,184,0.16
34.142.173.223,443,true,SIN,Asia Pacific,Singapore,203,0.14
146.56.188.240,443,true,ICN,Asia Pacific,Seoul,64,0.14
193.123.244.59,443,true,ICN,Asia Pacific,Seoul,67,0.13
132.226.236.214,443,true,ICN,Asia Pacific,Seoul,68,0.12
54.151.217.44,443,true,SIN,Asia Pacific,Singapore,67,0.11
217.142.243.226,443,true,KIX,Asia Pacific,Osaka,199,0.09
18.183.250.242,443,true,NRT,Asia Pacific,Tokyo,38,0.09
47.76.190.53,443,true,HKG,Asia Pacific,Hong Kong,37,0.09
152.69.206.199,443,true,KIX,Asia Pacific,Osaka,197,0.09
47.236.112.49,443,true,SIN,Asia Pacific,Singapore,63,0.08
193.123.228.1,443,true,SIN,Asia Pacific,Singapore,252,0.07
47.76.136.11,443,true,HKG,Asia Pacific,Hong Kong,31,0.07
47.76.182.87,443,true,HKG,Asia Pacific,Hong Kong,35,0.07
141.98.198.197,443,true,NRT,Asia Pacific,Tokyo,41,0.07
47.83.245.101,443,true,HKG,Asia Pacific,Hong Kong,36,0.06
146.56.42.33,443,true,ICN,Asia Pacific,Seoul,72,0.05
38.47.102.135,443,true,HKG,Asia Pacific,Hong Kong,38,0.05
217.142.236.93,443,true,KIX,Asia Pacific,Osaka,990,0.05
8.219.128.161,443,true,ICN,Asia Pacific,Seoul,70,0.04
43.156.238.115,443,true,SIN,Asia Pacific,Singapore,71,0.04
8.219.172.44,443,true,SIN,Asia Pacific,Singapore,59,0.04
47.236.182.155,443,true,SIN,Asia Pacific,Singapore,67,0.04
47.236.206.73,443,true,SIN,Asia Pacific,Singapore,63,0.03
146.56.131.80,443,true,ICN,Asia Pacific,Seoul,71,0.03
47.236.152.85,443,true,SIN,Asia Pacific,Singapore,68,0.03
8.219.211.168,443,true,SIN,Asia Pacific,Singapore,68,0.03
47.236.168.151,443,true,SIN,Asia Pacific,Singapore,67,0.03
8.219.159.91,443,true,SIN,Asia Pacific,Singapore,72,0.03
8.219.195.23,443,true,SIN,Asia Pacific,Singapore,69,0.03
8.222.165.104,443,true,SIN,Asia Pacific,Singapore,79,0.03
47.245.103.200,443,true,SIN,Asia Pacific,Singapore,69,0.03
47.236.194.255,443,true,SIN,Asia Pacific,Singapore,65,0.03
8.219.132.230,443,true,SIN,Asia Pacific,Singapore,73,0.03
47.245.112.172,443,true,SIN,Asia Pacific,Singapore,65,0.03
47.236.188.121,443,true,SIN,Asia Pacific,Singapore,73,0.03
206.237.8.182,443,true,HKG,Asia Pacific,Hong Kong,1124,0.02
8.218.204.104,443,true,HKG,Asia Pacific,Hong Kong,36,0.02
146.56.148.5,443,true,ICN,Asia Pacific,Seoul,72,0.02
47.236.170.96,443,true,SIN,Asia Pacific,Singapore,74,0.02
129.150.48.166,443,true,SIN,Asia Pacific,Singapore,112,0.02
47.76.231.11,443,true,HKG,Asia Pacific,Hong Kong,31,0.02
168.138.44.186,443,true,KIX,Asia Pacific,Osaka,175,0.02
47.239.43.250,443,true,HKG,Asia Pacific,Hong Kong,34,0.02
38.47.121.110,443,true,NRT,Asia Pacific,Tokyo,66,0.02
206.237.10.57,443,true,HKG,Asia Pacific,Hong Kong,189,0.02
54.254.120.7,443,true,SIN,Asia Pacific,Singapore,67,0.01
38.47.124.75,443,true,NRT,Asia Pacific,Tokyo,44,0.01
38.47.111.149,443,true,KIX,Asia Pacific,Osaka,74,0.01
193.123.238.198,443,true,ICN,Asia Pacific,Seoul,64,0.01
8.219.230.102,443,true,SIN,Asia Pacific,Singapore,65,0.01
206.237.20.4,443,true,HKG,Asia Pacific,Hong Kong,40,0.01
47.76.166.145,443,true,HKG,Asia Pacific,Hong Kong,37,0.01
64.110.66.169,443,true,SIN,Asia Pacific,Singapore,318,0.01
