IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
8.219.155.227,443,true,SIN,Asia Pacific,Singapore,67,6.26
8.222.171.179,443,true,SIN,Asia Pacific,Singapore,65,6.15
8.219.179.134,443,true,SIN,Asia Pacific,Singapore,71,6.14
8.219.205.177,443,true,SIN,Asia Pacific,Singapore,70,6.11
8.219.238.202,443,true,SIN,Asia Pacific,Singapore,74,6.04
8.219.244.121,443,true,SIN,Asia Pacific,Singapore,72,6.04
8.219.248.97,443,true,SIN,Asia Pacific,Singapore,65,6.04
47.245.114.94,443,true,SIN,Asia Pacific,Singapore,68,6.02
8.219.186.252,443,true,SIN,Asia Pacific,Singapore,61,5.99
8.219.175.81,443,true,SIN,Asia Pacific,Singapore,65,5.98
47.245.98.18,443,true,SIN,Asia Pacific,Singapore,66,5.98
8.219.238.244,443,true,SIN,Asia Pacific,Singapore,67,5.92
8.222.136.247,443,true,SIN,Asia Pacific,Singapore,68,5.87
158.178.236.251,443,true,SIN,Asia Pacific,Singapore,208,5.86
8.219.188.80,443,true,SIN,Asia Pacific,Singapore,73,5.81
8.219.212.243,443,true,SIN,Asia Pacific,Singapore,63,5.76
129.150.55.209,443,true,SIN,Asia Pacific,Singapore,67,5.76
8.219.212.28,443,true,SIN,Asia Pacific,Singapore,69,5.74
8.222.138.100,443,true,SIN,Asia Pacific,Singapore,66,5.73
45.77.130.245,443,true,NRT,Asia Pacific,Tokyo,94,5.72
47.245.118.224,443,true,SIN,Asia Pacific,Singapore,69,5.71
141.98.196.223,443,true,NRT,Asia Pacific,Tokyo,42,5.69
8.219.252.89,443,true,SIN,Asia Pacific,Singapore,66,5.69
8.219.193.175,443,true,SIN,Asia Pacific,Singapore,65,5.67
8.219.199.25,443,true,SIN,Asia Pacific,Singapore,68,5.65
8.219.141.205,443,true,SIN,Asia Pacific,Singapore,65,5.65
8.219.141.70,443,true,SIN,Asia Pacific,Singapore,71,5.62
8.219.211.57,443,true,SIN,Asia Pacific,Singapore,72,5.59
8.218.208.194,443,true,HKG,Asia Pacific,Hong Kong,32,5.58
8.219.152.22,443,true,SIN,Asia Pacific,Singapore,67,5.50
8.219.186.66,443,true,SIN,Asia Pacific,Singapore,67,5.49
129.150.63.77,443,true,SIN,Asia Pacific,Singapore,203,5.44
146.56.146.207,443,true,ICN,Asia Pacific,Seoul,72,5.44
8.222.128.98,443,true,SIN,Asia Pacific,Singapore,67,5.43
8.219.251.205,443,true,SIN,Asia Pacific,Singapore,63,5.40
8.222.148.216,443,true,SIN,Asia Pacific,Singapore,66,5.39
146.56.172.133,443,true,ICN,Asia Pacific,Seoul,66,5.25
54.255.206.197,443,true,SIN,Asia Pacific,Singapore,60,5.23
8.222.149.72,443,true,SIN,Asia Pacific,Singapore,67,5.22
8.222.170.137,443,true,SIN,Asia Pacific,Singapore,71,5.21
8.219.238.5,443,true,SIN,Asia Pacific,Singapore,71,5.20
8.219.179.156,443,true,NRT,Asia Pacific,Tokyo,64,5.18
8.219.236.160,443,true,SIN,Asia Pacific,Singapore,65,5.10
38.47.96.30,443,true,KIX,Asia Pacific,Osaka,58,4.98
8.219.242.122,443,true,SIN,Asia Pacific,Singapore,64,4.94
47.236.106.246,443,true,SIN,Asia Pacific,Singapore,75,4.94
8.219.255.224,443,true,SIN,Asia Pacific,Singapore,64,4.89
146.56.134.254,443,true,ICN,Asia Pacific,Seoul,69,4.84
8.222.157.191,443,true,SIN,Asia Pacific,Singapore,68,4.72
8.219.245.53,443,true,SIN,Asia Pacific,Singapore,66,4.72
149.104.24.32,443,true,HKG,Asia Pacific,Hong Kong,122,4.67
206.237.0.40,443,true,HKG,Asia Pacific,Hong Kong,137,4.61
8.222.174.216,443,true,SIN,Asia Pacific,Singapore,62,4.61
8.219.244.216,443,true,SIN,Asia Pacific,Singapore,68,4.61
8.219.177.253,443,true,SIN,Asia Pacific,Singapore,73,4.60
8.219.236.95,443,true,SIN,Asia Pacific,Singapore,66,4.43
8.222.150.99,443,true,SIN,Asia Pacific,Singapore,61,4.43
152.70.90.168,443,true,ICN,Asia Pacific,Seoul,70,4.33
8.219.128.170,443,true,SIN,Asia Pacific,Singapore,66,4.24
132.226.233.85,443,true,ICN,Asia Pacific,Seoul,66,3.79
47.236.60.3,443,true,SIN,Asia Pacific,Singapore,61,3.78
141.98.198.98,443,true,NRT,Asia Pacific,Tokyo,40,3.74
157.254.252.198,443,true,NRT,Asia Pacific,Tokyo,39,3.66
8.219.177.81,443,true,SIN,Asia Pacific,Singapore,68,3.58
8.219.234.116,443,true,SIN,Asia Pacific,Singapore,68,3.44
203.9.150.104,443,true,HKG,Asia Pacific,Hong Kong,115,3.05
140.245.104.84,443,true,SIN,Asia Pacific,Singapore,64,2.87
15.168.186.141,443,true,KIX,Asia Pacific,Osaka,68,2.75
8.219.213.62,443,true,SIN,Asia Pacific,Singapore,64,2.74
158.180.82.210,443,true,ICN,Asia Pacific,Seoul,223,2.73
47.76.232.172,443,true,HKG,Asia Pacific,Hong Kong,35,2.63
8.222.135.23,443,true,SIN,Asia Pacific,Singapore,63,2.62
158.180.72.81,443,true,ICN,Asia Pacific,Seoul,223,2.61
144.24.78.98,443,true,ICN,Asia Pacific,Seoul,217,2.50
64.110.66.131,443,true,SIN,Asia Pacific,Singapore,249,2.49
129.154.50.220,443,true,ICN,Asia Pacific,Seoul,208,2.48
152.67.212.255,443,true,ICN,Asia Pacific,Seoul,221,2.45
15.168.38.178,443,true,KIX,Asia Pacific,Osaka,43,2.43
140.245.71.223,443,true,SIN,Asia Pacific,Singapore,267,2.40
8.222.162.110,443,true,SIN,Asia Pacific,Singapore,72,2.36
132.226.224.43,443,true,SIN,Asia Pacific,Singapore,258,2.33
152.67.212.146,443,true,SIN,Asia Pacific,Singapore,266,2.29
150.230.249.48,443,true,ICN,Asia Pacific,Seoul,213,2.25
152.67.194.189,443,true,ICN,Asia Pacific,Seoul,216,2.21
140.245.66.31,443,true,ICN,Asia Pacific,Seoul,245,2.20
138.2.113.201,443,true,ICN,Asia Pacific,Seoul,223,2.15
8.219.130.143,443,true,SIN,Asia Pacific,Singapore,64,2.11
146.56.160.112,443,true,SIN,Asia Pacific,Singapore,1271,2.08
152.67.202.42,443,true,SIN,Asia Pacific,Singapore,277,2.07
152.67.203.34,443,true,ICN,Asia Pacific,Seoul,237,2.06
138.2.127.49,443,true,SIN,Asia Pacific,Singapore,263,2.06
64.110.68.18,443,true,SIN,Asia Pacific,Singapore,262,2.06
146.56.96.5,443,true,SIN,Asia Pacific,Singapore,264,2.05
141.164.51.185,443,true,ICN,Asia Pacific,Seoul,228,2.04
152.67.204.237,443,true,ICN,Asia Pacific,Seoul,230,2.02
158.180.75.8,443,true,ICN,Asia Pacific,Seoul,240,1.95
138.2.123.70,443,true,ICN,Asia Pacific,Seoul,225,1.93
130.162.154.37,443,true,SIN,Asia Pacific,Singapore,265,1.93
129.154.53.54,443,true,SIN,Asia Pacific,Singapore,275,1.90
152.67.218.233,443,true,SIN,Asia Pacific,Singapore,262,1.90
146.56.36.149,443,true,SIN,Asia Pacific,Singapore,276,1.83
140.227.233.71,443,true,NRT,Asia Pacific,Tokyo,205,1.81
130.162.133.38,443,true,SIN,Asia Pacific,Singapore,251,1.81
64.110.69.158,443,true,SIN,Asia Pacific,Singapore,265,1.80
47.239.14.220,443,true,HKG,Asia Pacific,Hong Kong,31,1.78
168.138.184.172,443,true,SIN,Asia Pacific,Singapore,66,1.77
152.69.230.138,443,true,SIN,Asia Pacific,Singapore,280,1.77
152.67.201.176,443,true,SIN,Asia Pacific,Singapore,259,1.77
152.67.221.173,443,true,SIN,Asia Pacific,Singapore,273,1.77
138.2.118.252,443,true,ICN,Asia Pacific,Seoul,215,1.75
158.180.71.68,443,true,SIN,Asia Pacific,Singapore,266,1.75
146.56.97.52,443,true,SIN,Asia Pacific,Singapore,261,1.74
144.24.93.156,443,true,ICN,Asia Pacific,Seoul,240,1.74
144.24.91.105,443,true,ICN,Asia Pacific,Seoul,249,1.74
146.56.44.170,443,true,SIN,Asia Pacific,Singapore,277,1.73
130.162.152.219,443,true,SIN,Asia Pacific,Singapore,249,1.71
8.222.136.67,443,true,SIN,Asia Pacific,Singapore,62,1.70
152.70.92.151,443,true,SIN,Asia Pacific,Singapore,259,1.70
146.56.153.3,443,true,SIN,Asia Pacific,Singapore,257,1.69
158.180.66.202,443,true,ICN,Asia Pacific,Seoul,215,1.64
146.56.170.59,443,true,SIN,Asia Pacific,Singapore,270,1.64
193.123.252.20,443,true,SIN,Asia Pacific,Singapore,251,1.63
130.162.157.33,443,true,SIN,Asia Pacific,Singapore,254,1.61
129.154.60.216,443,true,SIN,Asia Pacific,Singapore,266,1.61
152.67.222.250,443,true,ICN,Asia Pacific,Seoul,1241,1.61
193.122.118.215,443,true,SIN,Asia Pacific,Singapore,258,1.60
146.56.177.169,443,true,SIN,Asia Pacific,Singapore,247,1.55
158.180.84.84,443,true,SIN,Asia Pacific,Singapore,267,1.51
43.156.253.94,443,true,SIN,Asia Pacific,Singapore,68,1.50
144.24.90.107,443,true,ICN,Asia Pacific,Seoul,217,1.50
158.180.73.155,443,true,SIN,Asia Pacific,Singapore,266,1.47
193.122.100.198,443,true,SIN,Asia Pacific,Singapore,251,1.47
132.226.226.20,443,true,SIN,Asia Pacific,Singapore,250,1.46
131.186.41.107,443,true,SIN,Asia Pacific,Singapore,343,1.45
131.186.40.221,443,true,SIN,Asia Pacific,Singapore,340,1.43
152.69.230.113,443,true,SIN,Asia Pacific,Singapore,267,1.43
129.154.58.194,443,true,SIN,Asia Pacific,Singapore,274,1.42
138.2.115.217,443,true,SIN,Asia Pacific,Singapore,298,1.42
158.180.80.13,443,true,SIN,Asia Pacific,Singapore,277,1.41
8.219.235.70,443,true,SIN,Asia Pacific,Singapore,72,1.41
193.122.100.220,443,true,SIN,Asia Pacific,Singapore,269,1.40
152.70.240.240,443,true,SIN,Asia Pacific,Singapore,267,1.40
131.186.22.149,443,true,SIN,Asia Pacific,Singapore,1281,1.39
168.138.174.65,443,true,SIN,Asia Pacific,Singapore,62,1.39
132.226.225.70,443,true,SIN,Asia Pacific,Singapore,265,1.37
146.56.165.121,443,true,SIN,Asia Pacific,Singapore,255,1.37
158.180.83.202,443,true,SIN,Asia Pacific,Singapore,285,1.37
158.180.80.252,443,true,ICN,Asia Pacific,Seoul,223,1.36
193.123.236.215,443,true,SIN,Asia Pacific,Singapore,268,1.36
140.238.60.225,443,true,NRT,Asia Pacific,Tokyo,287,1.35
152.70.240.237,443,true,SIN,Asia Pacific,Singapore,256,1.35
140.245.67.165,443,true,SIN,Asia Pacific,Singapore,279,1.34
155.248.164.90,443,true,SIN,Asia Pacific,Singapore,358,1.33
158.180.85.10,443,true,SIN,Asia Pacific,Singapore,276,1.31
64.110.88.2,443,true,SIN,Asia Pacific,Singapore,250,1.29
138.2.121.83,443,true,SIN,Asia Pacific,Singapore,273,1.28
158.101.151.41,443,true,NRT,Asia Pacific,Tokyo,281,1.26
138.3.222.85,443,true,SIN,Asia Pacific,Singapore,348,1.25
146.56.184.235,443,true,SIN,Asia Pacific,Singapore,282,1.23
217.142.145.238,443,true,SIN,Asia Pacific,Singapore,252,1.22
8.222.133.242,443,true,SIN,Asia Pacific,Singapore,68,1.21
138.3.212.183,443,true,SIN,Asia Pacific,Singapore,361,1.20
8.219.204.166,443,true,SIN,Asia Pacific,Singapore,68,1.20
150.230.198.104,443,true,SIN,Asia Pacific,Singapore,359,1.20
155.248.168.193,443,true,SIN,Asia Pacific,Singapore,346,1.19
155.248.181.145,443,true,SIN,Asia Pacific,Singapore,376,1.18
150.230.213.16,443,true,SIN,Asia Pacific,Singapore,344,1.15
192.243.127.224,443,true,KIX,Asia Pacific,Osaka,43,1.15
193.122.116.244,443,true,ICN,Asia Pacific,Seoul,68,1.11
217.142.136.216,443,true,SIN,Asia Pacific,Singapore,249,1.09
193.122.107.147,443,true,ICN,Asia Pacific,Seoul,65,1.09
158.180.93.90,443,true,ICN,Asia Pacific,Seoul,223,1.07
150.230.194.211,443,true,SIN,Asia Pacific,Singapore,345,1.06
144.24.72.233,443,true,SIN,Asia Pacific,Singapore,284,1.03
140.238.45.129,443,true,SIN,Asia Pacific,Singapore,357,0.99
150.230.194.227,443,true,SIN,Asia Pacific,Singapore,385,0.99
155.248.168.209,443,true,SIN,Asia Pacific,Singapore,366,0.99
18.183.158.211,443,true,NRT,Asia Pacific,Tokyo,62,0.99
131.186.17.132,443,true,ICN,Asia Pacific,Seoul,67,0.97
217.142.138.20,443,true,ICN,Asia Pacific,Seoul,67,0.97
47.76.218.163,443,true,HKG,Asia Pacific,Hong Kong,31,0.96
131.186.32.16,443,true,SIN,Asia Pacific,Singapore,368,0.94
8.222.191.203,443,true,SIN,Asia Pacific,Singapore,74,0.92
202.182.115.102,443,true,NRT,Asia Pacific,Tokyo,87,0.90
131.186.59.3,443,true,SIN,Asia Pacific,Singapore,356,0.88
217.142.128.252,443,true,ICN,Asia Pacific,Seoul,65,0.83
192.243.127.50,443,true,KIX,Asia Pacific,Osaka,46,0.82
47.245.107.144,443,true,SIN,Asia Pacific,Singapore,83,0.78
192.243.127.102,443,true,KIX,Asia Pacific,Osaka,44,0.78
217.142.135.8,443,true,ICN,Asia Pacific,Seoul,61,0.75
8.222.157.169,443,true,SIN,Asia Pacific,Singapore,70,0.73
8.222.163.12,443,true,SIN,Asia Pacific,Singapore,69,0.70
8.222.163.46,443,true,SIN,Asia Pacific,Singapore,75,0.70
131.186.56.213,443,true,SIN,Asia Pacific,Singapore,383,0.67
193.122.101.195,443,true,ICN,Asia Pacific,Seoul,65,0.67
47.245.120.167,443,true,SIN,Asia Pacific,Singapore,60,0.62
38.47.101.229,443,true,HKG,Asia Pacific,Hong Kong,38,0.56
158.180.89.73,443,true,ICN,Asia Pacific,Seoul,230,0.53
156.230.12.71,443,true,HKG,Asia Pacific,Hong Kong,140,0.52
8.219.241.41,443,true,SIN,Asia Pacific,Singapore,67,0.49
47.236.179.39,443,true,SIN,Asia Pacific,Singapore,67,0.49
47.236.102.195,443,true,SIN,Asia Pacific,Singapore,59,0.48
8.222.165.42,443,true,SIN,Asia Pacific,Singapore,67,0.48
138.2.73.208,443,true,SIN,Asia Pacific,Singapore,63,0.45
47.245.98.74,443,true,SIN,Asia Pacific,Singapore,68,0.44
47.245.100.62,443,true,SIN,Asia Pacific,Singapore,64,0.43
47.236.90.252,443,true,SIN,Asia Pacific,Singapore,67,0.43
144.24.73.232,443,true,ICN,Asia Pacific,Seoul,234,0.41
129.150.42.75,443,true,SIN,Asia Pacific,Singapore,66,0.39
138.3.210.218,443,true,NRT,Asia Pacific,Tokyo,287,0.37
144.24.78.162,443,true,ICN,Asia Pacific,Seoul,241,0.32
146.56.186.106,443,true,ICN,Asia Pacific,Seoul,68,0.32
158.180.65.145,443,true,ICN,Asia Pacific,Seoul,215,0.30
23.106.143.60,443,true,KIX,Asia Pacific,Osaka,45,0.30
47.76.222.146,443,true,HKG,Asia Pacific,Hong Kong,29,0.30
64.110.104.30,443,true,KIX,Asia Pacific,Osaka,299,0.30
152.70.244.200,443,true,ICN,Asia Pacific,Seoul,64,0.29
23.106.143.60,443,true,KIX,Asia Pacific,Osaka,48,0.28
152.69.205.76,443,true,KIX,Asia Pacific,Osaka,305,0.28
168.138.50.249,443,true,KIX,Asia Pacific,Osaka,311,0.27
146.56.148.64,443,true,ICN,Asia Pacific,Seoul,73,0.26
217.142.243.226,443,true,KIX,Asia Pacific,Osaka,300,0.24
217.142.236.93,443,true,KIX,Asia Pacific,Osaka,303,0.23
34.142.173.223,443,true,SIN,Asia Pacific,Singapore,228,0.22
146.56.188.240,443,true,ICN,Asia Pacific,Seoul,65,0.22
8.222.155.146,443,true,SIN,Asia Pacific,Singapore,65,0.21
18.183.125.149,443,true,NRT,Asia Pacific,Tokyo,39,0.18
168.138.46.67,443,true,KIX,Asia Pacific,Osaka,333,0.18
47.236.112.49,443,true,SIN,Asia Pacific,Singapore,58,0.16
168.138.222.208,443,true,NRT,Asia Pacific,Tokyo,293,0.16
152.69.228.105,443,true,ICN,Asia Pacific,Seoul,215,0.16
131.186.59.85,443,true,NRT,Asia Pacific,Tokyo,271,0.16
168.138.183.82,443,true,SIN,Asia Pacific,Singapore,225,0.14
193.123.244.59,443,true,ICN,Asia Pacific,Seoul,69,0.13
8.222.165.104,443,true,SIN,Asia Pacific,Singapore,75,0.13
54.151.217.44,443,true,SIN,Asia Pacific,Singapore,63,0.13
168.138.194.208,443,true,NRT,Asia Pacific,Tokyo,304,0.11
138.2.112.184,443,true,ICN,Asia Pacific,Seoul,211,0.11
47.76.190.53,443,true,HKG,Asia Pacific,Hong Kong,36,0.10
18.183.250.242,443,true,NRT,Asia Pacific,Tokyo,38,0.09
206.237.0.244,443,true,HKG,Asia Pacific,Hong Kong,136,0.09
150.230.203.70,443,true,NRT,Asia Pacific,Tokyo,291,0.08
168.138.214.40,443,true,NRT,Asia Pacific,Tokyo,293,0.08
138.2.93.229,443,true,SIN,Asia Pacific,Singapore,66,0.08
131.186.33.179,443,true,NRT,Asia Pacific,Tokyo,303,0.08
47.76.136.11,443,true,HKG,Asia Pacific,Hong Kong,33,0.07
150.230.58.195,443,true,KIX,Asia Pacific,Osaka,281,0.07
158.101.142.120,443,true,NRT,Asia Pacific,Tokyo,293,0.07
47.83.245.101,443,true,HKG,Asia Pacific,Hong Kong,37,0.07
141.98.198.197,443,true,NRT,Asia Pacific,Tokyo,41,0.07
152.69.206.199,443,true,KIX,Asia Pacific,Osaka,302,0.06
47.76.182.87,443,true,HKG,Asia Pacific,Hong Kong,34,0.06
138.2.69.131,443,true,SIN,Asia Pacific,Singapore,202,0.06
146.56.42.33,443,true,ICN,Asia Pacific,Seoul,71,0.05
206.237.8.182,443,true,HKG,Asia Pacific,Hong Kong,90,0.05
38.47.102.135,443,true,HKG,Asia Pacific,Hong Kong,41,0.05
146.56.131.80,443,true,ICN,Asia Pacific,Seoul,66,0.05
8.219.128.161,443,true,ICN,Asia Pacific,Seoul,67,0.05
131.186.33.175,443,true,NRT,Asia Pacific,Tokyo,277,0.05
8.219.172.44,443,true,SIN,Asia Pacific,Singapore,63,0.04
43.156.238.115,443,true,SIN,Asia Pacific,Singapore,68,0.04
47.236.182.155,443,true,SIN,Asia Pacific,Singapore,65,0.04
192.243.125.218,443,true,KIX,Asia Pacific,Osaka,40,0.04
138.2.81.210,443,true,SIN,Asia Pacific,Singapore,218,0.04
38.47.111.149,443,true,KIX,Asia Pacific,Osaka,62,0.04
129.150.48.166,443,true,SIN,Asia Pacific,Singapore,207,0.04
54.254.120.7,443,true,SIN,Asia Pacific,Singapore,63,0.04
129.154.61.100,443,true,ICN,Asia Pacific,Seoul,218,0.04
8.219.211.168,443,true,SIN,Asia Pacific,Singapore,64,0.03
47.236.206.73,443,true,SIN,Asia Pacific,Singapore,62,0.03
138.2.80.49,443,true,SIN,Asia Pacific,Singapore,199,0.03
8.219.195.23,443,true,SIN,Asia Pacific,Singapore,65,0.03
47.236.122.29,443,true,SIN,Asia Pacific,Singapore,61,0.03
47.245.103.200,443,true,SIN,Asia Pacific,Singapore,66,0.03
47.236.168.151,443,true,SIN,Asia Pacific,Singapore,66,0.03
47.236.152.85,443,true,SIN,Asia Pacific,Singapore,68,0.03
47.236.188.121,443,true,SIN,Asia Pacific,Singapore,73,0.03
47.236.194.255,443,true,SIN,Asia Pacific,Singapore,66,0.03
8.219.159.91,443,true,SIN,Asia Pacific,Singapore,66,0.03
130.162.152.26,443,true,ICN,Asia Pacific,Seoul,65,0.03
8.219.132.230,443,true,SIN,Asia Pacific,Singapore,68,0.03
47.245.112.172,443,true,SIN,Asia Pacific,Singapore,70,0.03
138.2.122.207,443,true,ICN,Asia Pacific,Seoul,214,0.03
152.67.197.83,443,true,ICN,Asia Pacific,Seoul,225,0.02
158.180.76.83,443,true,ICN,Asia Pacific,Seoul,213,0.02
152.70.246.244,443,true,ICN,Asia Pacific,Seoul,67,0.02
38.47.124.75,443,true,NRT,Asia Pacific,Tokyo,39,0.02
8.218.204.104,443,true,HKG,Asia Pacific,Hong Kong,38,0.02
47.236.170.96,443,true,SIN,Asia Pacific,Singapore,68,0.02
130.162.131.97,443,true,ICN,Asia Pacific,Seoul,71,0.02
129.154.48.245,443,true,ICN,Asia Pacific,Seoul,216,0.02
144.24.67.106,443,true,ICN,Asia Pacific,Seoul,224,0.02
158.180.72.2,443,true,ICN,Asia Pacific,Seoul,246,0.02
146.56.148.5,443,true,ICN,Asia Pacific,Seoul,74,0.02
146.56.109.143,443,true,ICN,Asia Pacific,Seoul,249,0.02
206.237.10.57,443,true,HKG,Asia Pacific,Hong Kong,140,0.02
168.138.192.227,443,true,NRT,Asia Pacific,Tokyo,282,0.02
129.154.50.148,443,true,ICN,Asia Pacific,Seoul,215,0.02
152.67.196.11,443,true,ICN,Asia Pacific,Seoul,216,0.02
158.178.230.79,443,true,SIN,Asia Pacific,Singapore,218,0.02
47.239.43.250,443,true,HKG,Asia Pacific,Hong Kong,33,0.02
47.76.231.11,443,true,HKG,Asia Pacific,Hong Kong,31,0.02
38.47.121.110,443,true,NRT,Asia Pacific,Tokyo,65,0.02
8.219.230.102,443,true,SIN,Asia Pacific,Singapore,66,0.02
158.101.146.229,443,true,NRT,Asia Pacific,Tokyo,304,0.01
8.222.170.244,443,true,SIN,Asia Pacific,Singapore,69,0.01
168.138.163.191,443,true,SIN,Asia Pacific,Singapore,64,0.01
188.64.108.9,443,true,SIN,Asia Pacific,Singapore,65,0.01
138.2.93.63,443,true,SIN,Asia Pacific,Singapore,66,0.01
217.142.133.49,443,true,ICN,Asia Pacific,Seoul,67,0.01
193.123.238.198,443,true,ICN,Asia Pacific,Seoul,65,0.01
152.69.227.165,443,true,ICN,Asia Pacific,Seoul,217,0.01
168.138.44.186,443,true,KIX,Asia Pacific,Osaka,300,0.01
47.83.252.88,443,true,HKG,Asia Pacific,Hong Kong,31,0.01
152.67.218.150,443,true,ICN,Asia Pacific,Seoul,234,0.01
15.168.39.183,443,true,NRT,Asia Pacific,Tokyo,68,0.01
38.47.99.105,443,true,KIX,Asia Pacific,Osaka,59,0.01
129.150.34.168,443,true,SIN,Asia Pacific,Singapore,65,0.01
