IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
141.144.195.108,443,true,FRA,Europe,Frankfurt,269,0.04
34.147.196.2,443,true,LHR,Europe,London,293,0.04
141.148.241.99,443,true,FRA,Europe,Frankfurt,278,0.04
158.180.12.32,443,true,FRA,Europe,Frankfurt,282,0.04
159.69.116.93,443,true,FRA,Europe,Frankfurt,271,0.04
135.181.25.123,443,true,LHR,Europe,London,293,0.04
159.69.189.130,443,true,FRA,Europe,Frankfurt,277,0.04
141.147.81.95,443,true,LHR,Europe,London,182,0.04
141.147.115.140,443,true,FRA,Europe,Frankfurt,275,0.04
34.89.91.99,443,true,LHR,Europe,London,299,0.04
35.228.36.82,443,true,ARN,Europe,Stockholm,1326,0.04
144.24.180.180,443,true,FRA,Europe,Frankfurt,263,0.04
135.181.144.234,443,true,LHR,Europe,London,309,0.04
150.230.118.127,443,true,LHR,Europe,London,178,0.04
193.123.178.57,443,true,FRA,Europe,Frankfurt,237,0.03
45.147.228.249,443,true,FRA,Europe,Frankfurt,290,0.03
89.248.207.37,443,true,LED,Europe,Saint Petersburg,143,0.03
141.147.10.214,443,true,FRA,Europe,Frankfurt,277,0.03
193.123.81.105,443,true,CDG,Europe,Paris,358,0.03
35.246.97.251,443,true,LHR,Europe,London,314,0.03
141.147.78.77,443,true,FRA,Europe,Frankfurt,290,0.03
141.147.113.151,443,true,FRA,Europe,Frankfurt,1279,0.03
143.47.246.39,443,true,FRA,Europe,Frankfurt,280,0.03
158.178.148.220,443,true,FRA,Europe,Frankfurt,258,0.03
159.69.120.12,443,true,FRA,Europe,Frankfurt,271,0.03
159.69.207.244,443,true,CDG,Europe,Paris,296,0.03
143.47.182.191,443,true,FRA,Europe,Frankfurt,279,0.03
34.89.30.78,443,true,LHR,Europe,London,335,0.02
35.197.239.137,443,true,LHR,Europe,London,294,0.02
35.204.231.100,443,true,AMS,Europe,Amsterdam,257,0.02
34.105.140.105,443,true,LHR,Europe,London,292,0.02
34.105.130.188,443,true,LHR,Europe,London,290,0.02
13.43.18.135,443,true,CDG,Europe,Paris,162,0.02
34.142.31.109,443,true,LHR,Europe,London,297,0.02
159.69.14.138,443,true,CDG,Europe,Paris,263,0.02
89.168.44.30,443,true,CDG,Europe,Paris,176,0.02
159.69.197.248,443,true,CDG,Europe,Paris,305,0.01
144.21.34.164,443,true,FRA,Europe,Frankfurt,280,0.01
129.151.230.160,443,true,MRS,Europe,Marseille,193,0.01
