IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
138.2.92.14,443,true,SIN,Asia Pacific,Singapore,113,4.51
8.219.207.51,443,true,SIN,Asia Pacific,Singapore,73,4.51
45.77.130.245,443,true,NRT,Asia Pacific,Tokyo,143,4.50
8.219.195.102,443,true,SIN,Asia Pacific,Singapore,66,4.48
8.219.181.241,443,true,SIN,Asia Pacific,Singapore,68,4.47
8.219.181.184,443,true,SIN,Asia Pacific,Singapore,66,4.46
8.219.243.65,443,true,SIN,Asia Pacific,Singapore,63,4.43
8.219.133.246,443,true,SIN,Asia Pacific,Singapore,74,4.41
157.254.252.198,443,true,NRT,Asia Pacific,Tokyo,39,4.37
47.245.117.19,443,true,SIN,Asia Pacific,Singapore,64,4.31
8.219.148.45,443,true,SIN,Asia Pacific,Singapore,65,4.25
8.219.129.230,443,true,SIN,Asia Pacific,Singapore,60,4.24
47.245.100.221,443,true,SIN,Asia Pacific,Singapore,66,4.23
8.219.183.240,443,true,SIN,Asia Pacific,Singapore,70,4.22
8.219.133.206,443,true,SIN,Asia Pacific,Singapore,65,4.16
8.219.161.123,443,true,SIN,Asia Pacific,Singapore,74,4.16
8.219.156.120,443,true,SIN,Asia Pacific,Singapore,66,4.07
8.219.187.159,443,true,SIN,Asia Pacific,Singapore,65,4.04
47.245.106.170,443,true,SIN,Asia Pacific,Singapore,76,4.04
8.219.132.244,443,true,SIN,Asia Pacific,Singapore,68,4.01
8.219.189.89,443,true,SIN,Asia Pacific,Singapore,76,3.98
8.219.168.40,443,true,SIN,Asia Pacific,Singapore,63,3.95
8.219.191.89,443,true,SIN,Asia Pacific,Singapore,65,3.94
8.219.132.98,443,true,SIN,Asia Pacific,Singapore,67,3.88
8.219.171.40,443,true,SIN,Asia Pacific,Singapore,74,3.83
47.245.115.240,443,true,SIN,Asia Pacific,Singapore,68,3.82
54.254.226.82,443,true,SIN,Asia Pacific,Singapore,67,3.80
8.219.144.35,443,true,SIN,Asia Pacific,Singapore,73,3.79
217.142.138.20,443,true,ICN,Asia Pacific,Seoul,87,3.66
152.70.90.168,443,true,ICN,Asia Pacific,Seoul,63,3.51
8.219.154.100,443,true,SIN,Asia Pacific,Singapore,70,3.45
8.219.142.170,443,true,SIN,Asia Pacific,Singapore,58,3.41
146.56.165.189,443,true,ICN,Asia Pacific,Seoul,66,3.34
8.219.173.137,443,true,SIN,Asia Pacific,Singapore,74,3.24
47.236.60.3,443,true,SIN,Asia Pacific,Singapore,60,3.07
129.154.59.157,443,true,ICN,Asia Pacific,Seoul,213,2.76
152.67.206.123,443,true,ICN,Asia Pacific,Seoul,203,2.66
140.245.66.31,443,true,ICN,Asia Pacific,Seoul,220,2.64
140.245.76.245,443,true,ICN,Asia Pacific,Seoul,211,2.64
158.180.92.59,443,true,ICN,Asia Pacific,Seoul,220,2.63
158.180.82.186,443,true,ICN,Asia Pacific,Seoul,216,2.59
144.24.80.177,443,true,ICN,Asia Pacific,Seoul,209,2.57
140.245.70.228,443,true,ICN,Asia Pacific,Seoul,222,2.57
140.245.74.154,443,true,ICN,Asia Pacific,Seoul,1221,2.54
8.219.177.83,443,true,SIN,Asia Pacific,Singapore,64,2.48
168.138.212.80,443,true,NRT,Asia Pacific,Tokyo,184,2.44
150.230.204.40,443,true,SIN,Asia Pacific,Singapore,248,2.44
140.245.74.30,443,true,SIN,Asia Pacific,Singapore,265,2.37
158.180.76.183,443,true,SIN,Asia Pacific,Singapore,259,2.37
23.26.217.213,443,true,HKG,Asia Pacific,Hong Kong,318,2.36
131.186.62.53,443,true,SIN,Asia Pacific,Singapore,258,2.36
150.230.249.48,443,true,ICN,Asia Pacific,Seoul,208,2.32
158.101.87.122,443,true,SIN,Asia Pacific,Singapore,245,2.31
144.24.95.121,443,true,SIN,Asia Pacific,Singapore,262,2.30
213.35.113.44,443,true,SIN,Asia Pacific,Singapore,113,2.29
152.67.217.251,443,true,ICN,Asia Pacific,Seoul,219,2.29
138.2.119.103,443,true,SIN,Asia Pacific,Singapore,257,2.26
130.162.140.163,443,true,SIN,Asia Pacific,Singapore,258,2.25
129.154.60.48,443,true,ICN,Asia Pacific,Seoul,218,2.19
146.56.101.141,443,true,ICN,Asia Pacific,Seoul,210,2.19
158.180.65.9,443,true,SIN,Asia Pacific,Singapore,260,2.18
141.147.171.219,443,true,SIN,Asia Pacific,Singapore,260,2.15
158.180.94.37,443,true,SIN,Asia Pacific,Singapore,252,2.12
129.154.48.85,443,true,ICN,Asia Pacific,Seoul,226,2.09
35.201.203.106,443,true,TPE,Asia Pacific,Taipei,191,2.08
138.2.122.191,443,true,ICN,Asia Pacific,Seoul,210,2.08
141.147.161.150,443,true,SIN,Asia Pacific,Singapore,248,2.06
152.67.216.73,443,true,ICN,Asia Pacific,Seoul,233,2.02
144.24.87.34,443,true,ICN,Asia Pacific,Seoul,214,2.02
158.180.73.88,443,true,SIN,Asia Pacific,Singapore,265,2.02
140.245.77.113,443,true,SIN,Asia Pacific,Singapore,258,2.01
152.67.205.36,443,true,SIN,Asia Pacific,Singapore,272,2.00
152.67.201.9,443,true,SIN,Asia Pacific,Singapore,255,2.00
131.186.27.78,443,true,SIN,Asia Pacific,Singapore,258,1.99
144.24.95.223,443,true,SIN,Asia Pacific,Singapore,270,1.96
140.245.77.175,443,true,SIN,Asia Pacific,Singapore,261,1.96
158.180.77.64,443,true,SIN,Asia Pacific,Singapore,252,1.95
141.147.166.68,443,true,SIN,Asia Pacific,Singapore,250,1.95
150.230.223.231,443,true,SIN,Asia Pacific,Singapore,245,1.95
130.162.145.146,443,true,SIN,Asia Pacific,Singapore,264,1.95
203.9.150.104,443,true,HKG,Asia Pacific,Hong Kong,146,1.92
158.180.79.179,443,true,SIN,Asia Pacific,Singapore,266,1.92
158.179.174.2,443,true,SIN,Asia Pacific,Singapore,255,1.91
150.230.221.17,443,true,SIN,Asia Pacific,Singapore,242,1.87
193.122.97.83,443,true,SIN,Asia Pacific,Singapore,251,1.86
146.56.183.4,443,true,SIN,Asia Pacific,Singapore,255,1.82
213.35.111.53,443,true,SIN,Asia Pacific,Singapore,99,1.81
152.67.218.154,443,true,SIN,Asia Pacific,Singapore,253,1.81
130.162.146.254,443,true,SIN,Asia Pacific,Singapore,253,1.80
152.67.215.205,443,true,SIN,Asia Pacific,Singapore,276,1.78
158.180.93.143,443,true,SIN,Asia Pacific,Singapore,266,1.78
138.3.212.218,443,true,SIN,Asia Pacific,Singapore,246,1.77
140.245.78.249,443,true,SIN,Asia Pacific,Singapore,254,1.75
193.122.115.84,443,true,SIN,Asia Pacific,Singapore,276,1.74
193.123.234.75,443,true,SIN,Asia Pacific,Singapore,257,1.73
193.123.224.75,443,true,SIN,Asia Pacific,Singapore,257,1.72
158.180.92.66,443,true,SIN,Asia Pacific,Singapore,280,1.72
158.179.170.73,443,true,SIN,Asia Pacific,Singapore,266,1.71
146.56.103.43,443,true,SIN,Asia Pacific,Singapore,266,1.71
144.24.68.72,443,true,SIN,Asia Pacific,Singapore,261,1.71
141.147.188.1,443,true,SIN,Asia Pacific,Singapore,252,1.70
146.56.130.117,443,true,SIN,Asia Pacific,Singapore,264,1.69
155.248.186.81,443,true,SIN,Asia Pacific,Singapore,247,1.69
152.69.233.81,443,true,ICN,Asia Pacific,Seoul,205,1.68
155.248.171.94,443,true,SIN,Asia Pacific,Singapore,249,1.68
152.67.222.167,443,true,ICN,Asia Pacific,Seoul,219,1.67
152.67.203.199,443,true,SIN,Asia Pacific,Singapore,260,1.67
158.180.93.66,443,true,SIN,Asia Pacific,Singapore,266,1.67
138.2.125.149,443,true,ICN,Asia Pacific,Seoul,211,1.66
144.24.77.12,443,true,SIN,Asia Pacific,Singapore,260,1.64
144.24.90.107,443,true,ICN,Asia Pacific,Seoul,201,1.60
155.248.184.173,443,true,SIN,Asia Pacific,Singapore,258,1.58
152.67.193.222,443,true,SIN,Asia Pacific,Singapore,263,1.58
131.186.33.146,443,true,SIN,Asia Pacific,Singapore,247,1.57
132.226.230.54,443,true,SIN,Asia Pacific,Singapore,254,1.55
155.248.164.71,443,true,SIN,Asia Pacific,Singapore,241,1.55
141.164.51.185,443,true,ICN,Asia Pacific,Seoul,263,1.54
217.142.141.52,443,true,ICN,Asia Pacific,Seoul,87,1.52
152.67.222.250,443,true,ICN,Asia Pacific,Seoul,216,1.51
158.180.73.142,443,true,SIN,Asia Pacific,Singapore,267,1.51
47.239.14.220,443,true,HKG,Asia Pacific,Hong Kong,30,1.50
193.123.231.204,443,true,SIN,Asia Pacific,Singapore,268,1.47
155.248.162.28,443,true,SIN,Asia Pacific,Singapore,253,1.46
158.179.161.157,443,true,SIN,Asia Pacific,Singapore,268,1.44
131.186.17.132,443,true,ICN,Asia Pacific,Seoul,68,1.40
47.243.171.8,443,true,HKG,Asia Pacific,Hong Kong,34,1.39
144.24.91.154,443,true,SIN,Asia Pacific,Singapore,270,1.34
217.142.135.230,443,true,SIN,Asia Pacific,Singapore,279,1.29
131.186.39.88,443,true,SIN,Asia Pacific,Singapore,252,1.29
158.180.71.15,443,true,SIN,Asia Pacific,Singapore,271,1.26
188.64.108.9,443,true,SIN,Asia Pacific,Singapore,68,1.21
8.222.133.242,443,true,SIN,Asia Pacific,Singapore,69,1.20
155.248.179.68,443,true,SIN,Asia Pacific,Singapore,242,1.17
43.156.253.94,443,true,SIN,Asia Pacific,Singapore,66,1.16
217.142.128.150,443,true,SIN,Asia Pacific,Singapore,285,1.14
131.186.31.32,443,true,SIN,Asia Pacific,Singapore,273,1.11
158.179.169.124,443,true,SIN,Asia Pacific,Singapore,248,1.02
8.219.175.178,443,true,SIN,Asia Pacific,Singapore,71,1.02
158.179.165.142,443,true,SIN,Asia Pacific,Singapore,296,0.95
168.138.165.169,443,true,SIN,Asia Pacific,Singapore,112,0.89
132.226.235.54,443,true,SIN,Asia Pacific,Singapore,257,0.88
155.248.161.217,443,true,SIN,Asia Pacific,Singapore,249,0.77
8.219.241.41,443,true,SIN,Asia Pacific,Singapore,71,0.75
158.179.166.60,443,true,SIN,Asia Pacific,Singapore,269,0.72
8.222.157.169,443,true,SIN,Asia Pacific,Singapore,85,0.68
8.222.163.12,443,true,SIN,Asia Pacific,Singapore,70,0.64
8.222.165.42,443,true,SIN,Asia Pacific,Singapore,68,0.50
168.138.46.67,443,true,KIX,Asia Pacific,Osaka,178,0.48
132.226.236.37,443,true,ICN,Asia Pacific,Seoul,63,0.47
38.47.101.229,443,true,HKG,Asia Pacific,Hong Kong,39,0.46
54.251.117.144,443,true,SIN,Asia Pacific,Singapore,64,0.46
47.245.100.62,443,true,SIN,Asia Pacific,Singapore,71,0.46
152.69.205.76,443,true,KIX,Asia Pacific,Osaka,196,0.44
47.236.90.252,443,true,SIN,Asia Pacific,Singapore,75,0.42
47.76.222.146,443,true,HKG,Asia Pacific,Hong Kong,29,0.41
138.3.210.218,443,true,NRT,Asia Pacific,Tokyo,189,0.37
138.2.73.208,443,true,SIN,Asia Pacific,Singapore,109,0.37
129.150.42.75,443,true,SIN,Asia Pacific,Singapore,262,0.34
23.106.143.60,443,true,KIX,Asia Pacific,Osaka,46,0.29
23.106.143.60,443,true,KIX,Asia Pacific,Osaka,45,0.28
54.251.94.83,443,true,SIN,Asia Pacific,Singapore,64,0.28
146.56.106.158,443,true,ICN,Asia Pacific,Seoul,233,0.27
158.180.89.73,443,true,ICN,Asia Pacific,Seoul,226,0.27
144.24.73.232,443,true,ICN,Asia Pacific,Seoul,225,0.24
146.56.148.64,443,true,ICN,Asia Pacific,Seoul,67,0.24
34.92.85.64,443,true,HKG,Asia Pacific,Hong Kong,176,0.22
34.142.173.223,443,true,SIN,Asia Pacific,Singapore,225,0.22
8.222.155.146,443,true,SIN,Asia Pacific,Singapore,70,0.22
47.236.179.39,443,true,SIN,Asia Pacific,Singapore,69,0.21
8.219.179.242,443,true,SIN,Asia Pacific,Singapore,63,0.19
168.138.194.208,443,true,NRT,Asia Pacific,Tokyo,180,0.19
146.56.188.240,443,true,ICN,Asia Pacific,Seoul,67,0.19
152.69.228.105,443,true,ICN,Asia Pacific,Seoul,215,0.17
158.180.65.145,443,true,ICN,Asia Pacific,Seoul,212,0.16
168.138.183.82,443,true,SIN,Asia Pacific,Singapore,110,0.15
18.183.125.149,443,true,NRT,Asia Pacific,Tokyo,38,0.15
47.236.112.49,443,true,SIN,Asia Pacific,Singapore,61,0.14
168.138.222.208,443,true,NRT,Asia Pacific,Tokyo,172,0.14
131.186.59.85,443,true,NRT,Asia Pacific,Tokyo,178,0.13
146.56.128.114,443,true,ICN,Asia Pacific,Seoul,70,0.13
132.226.236.214,443,true,ICN,Asia Pacific,Seoul,67,0.13
193.123.244.59,443,true,ICN,Asia Pacific,Seoul,70,0.11
131.186.33.179,443,true,NRT,Asia Pacific,Tokyo,176,0.11
168.138.214.40,443,true,NRT,Asia Pacific,Tokyo,188,0.11
158.101.142.120,443,true,NRT,Asia Pacific,Tokyo,186,0.10
150.230.58.195,443,true,KIX,Asia Pacific,Osaka,177,0.09
18.183.250.242,443,true,NRT,Asia Pacific,Tokyo,39,0.09
138.2.93.229,443,true,SIN,Asia Pacific,Singapore,254,0.08
138.2.112.184,443,true,ICN,Asia Pacific,Seoul,214,0.08
47.76.190.53,443,true,HKG,Asia Pacific,Hong Kong,38,0.08
141.98.198.197,443,true,NRT,Asia Pacific,Tokyo,44,0.08
47.76.136.11,443,true,HKG,Asia Pacific,Hong Kong,33,0.08
152.69.206.199,443,true,KIX,Asia Pacific,Osaka,199,0.07
157.254.252.148,443,true,NRT,Asia Pacific,Tokyo,40,0.07
38.47.111.149,443,true,KIX,Asia Pacific,Osaka,63,0.07
47.83.245.101,443,true,HKG,Asia Pacific,Hong Kong,37,0.07
47.76.182.87,443,true,HKG,Asia Pacific,Hong Kong,37,0.07
52.76.185.185,443,true,SIN,Asia Pacific,Singapore,61,0.06
152.70.244.200,443,true,ICN,Asia Pacific,Seoul,61,0.06
146.56.42.33,443,true,ICN,Asia Pacific,Seoul,71,0.05
8.219.128.161,443,true,ICN,Asia Pacific,Seoul,68,0.05
38.47.102.135,443,true,HKG,Asia Pacific,Hong Kong,39,0.05
43.156.238.115,443,true,SIN,Asia Pacific,Singapore,69,0.04
47.76.146.24,443,true,HKG,Asia Pacific,Hong Kong,34,0.04
129.150.48.166,443,true,SIN,Asia Pacific,Singapore,105,0.04
47.80.3.26,443,true,ICN,Asia Pacific,Seoul,161,0.04
8.219.172.44,443,true,SIN,Asia Pacific,Singapore,65,0.04
202.182.112.201,443,true,NRT,Asia Pacific,Tokyo,118,0.04
47.236.182.155,443,true,SIN,Asia Pacific,Singapore,64,0.04
138.2.69.131,443,true,SIN,Asia Pacific,Singapore,111,0.04
47.236.122.29,443,true,SIN,Asia Pacific,Singapore,62,0.04
192.243.125.218,443,true,KIX,Asia Pacific,Osaka,41,0.03
129.154.61.100,443,true,ICN,Asia Pacific,Seoul,214,0.03
8.219.211.168,443,true,SIN,Asia Pacific,Singapore,61,0.03
47.236.206.73,443,true,SIN,Asia Pacific,Singapore,69,0.03
8.219.159.91,443,true,SIN,Asia Pacific,Singapore,73,0.03
146.56.131.80,443,true,ICN,Asia Pacific,Seoul,66,0.03
47.236.168.151,443,true,SIN,Asia Pacific,Singapore,64,0.03
47.245.103.200,443,true,SIN,Asia Pacific,Singapore,65,0.03
47.236.188.121,443,true,SIN,Asia Pacific,Singapore,77,0.03
47.236.152.85,443,true,SIN,Asia Pacific,Singapore,69,0.03
168.138.192.227,443,true,NRT,Asia Pacific,Tokyo,189,0.03
8.219.195.23,443,true,SIN,Asia Pacific,Singapore,71,0.03
8.219.132.230,443,true,SIN,Asia Pacific,Singapore,76,0.03
47.236.194.255,443,true,SIN,Asia Pacific,Singapore,72,0.03
47.236.170.96,443,true,SIN,Asia Pacific,Singapore,67,0.03
47.245.112.172,443,true,SIN,Asia Pacific,Singapore,73,0.03
158.180.76.83,443,true,ICN,Asia Pacific,Seoul,401,0.03
152.67.211.136,443,true,ICN,Asia Pacific,Seoul,212,0.02
129.154.48.245,443,true,ICN,Asia Pacific,Seoul,219,0.02
152.70.246.244,443,true,ICN,Asia Pacific,Seoul,62,0.02
138.2.80.49,443,true,SIN,Asia Pacific,Singapore,249,0.02
146.56.109.143,443,true,ICN,Asia Pacific,Seoul,208,0.02
144.24.67.106,443,true,ICN,Asia Pacific,Seoul,212,0.02
8.218.204.104,443,true,HKG,Asia Pacific,Hong Kong,37,0.02
130.162.131.97,443,true,ICN,Asia Pacific,Seoul,71,0.02
146.56.148.5,443,true,ICN,Asia Pacific,Seoul,71,0.02
129.154.50.148,443,true,ICN,Asia Pacific,Seoul,208,0.02
158.101.146.229,443,true,NRT,Asia Pacific,Tokyo,188,0.02
152.67.196.11,443,true,ICN,Asia Pacific,Seoul,209,0.02
168.138.44.186,443,true,KIX,Asia Pacific,Osaka,175,0.02
131.186.61.85,443,true,NRT,Asia Pacific,Tokyo,191,0.02
158.178.230.79,443,true,SIN,Asia Pacific,Singapore,257,0.02
141.147.159.158,443,true,KIX,Asia Pacific,Osaka,182,0.02
8.222.170.244,443,true,SIN,Asia Pacific,Singapore,64,0.01
54.251.103.15,443,true,SIN,Asia Pacific,Singapore,67,0.01
138.2.122.207,443,true,ICN,Asia Pacific,Seoul,213,0.01
131.186.45.80,443,true,NRT,Asia Pacific,Tokyo,175,0.01
158.179.169.254,443,true,ICN,Asia Pacific,Seoul,214,0.01
8.219.230.102,443,true,SIN,Asia Pacific,Singapore,67,0.01
168.138.197.97,443,true,NRT,Asia Pacific,Tokyo,178,0.01
168.138.47.86,443,true,KIX,Asia Pacific,Osaka,170,0.01
152.69.227.165,443,true,ICN,Asia Pacific,Seoul,214,0.01
217.142.133.49,443,true,ICN,Asia Pacific,Seoul,84,0.01
152.67.196.37,443,true,ICN,Asia Pacific,Seoul,223,0.01
47.83.252.88,443,true,HKG,Asia Pacific,Hong Kong,29,0.01
152.67.218.150,443,true,ICN,Asia Pacific,Seoul,225,0.01
47.76.166.145,443,true,HKG,Asia Pacific,Hong Kong,37,0.01
