IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
146.56.188.240,443,true,ICN,Asia Pacific,Seoul,63,0.26
152.70.244.200,443,true,ICN,Asia Pacific,Seoul,65,0.26
146.56.148.64,443,true,ICN,Asia Pacific,Seoul,77,0.24
131.186.59.85,443,true,NRT,Asia Pacific,Tokyo,184,0.21
23.106.143.60,443,true,KIX,Asia Pacific,Osaka,46,0.21
34.142.173.223,443,true,SIN,Asia Pacific,Singapore,1248,0.21
168.138.183.82,443,true,SIN,Asia Pacific,Singapore,104,0.20
8.222.155.146,443,true,SIN,Asia Pacific,Singapore,67,0.20
150.230.203.70,443,true,NRT,Asia Pacific,Tokyo,179,0.20
23.106.143.60,443,true,KIX,Asia Pacific,Osaka,46,0.20
168.138.194.208,443,true,NRT,Asia Pacific,Tokyo,190,0.18
18.183.125.149,443,true,NRT,Asia Pacific,Tokyo,36,0.17
152.69.228.105,443,true,ICN,Asia Pacific,Seoul,204,0.16
168.138.222.208,443,true,NRT,Asia Pacific,Tokyo,184,0.16
47.236.112.49,443,true,SIN,Asia Pacific,Singapore,65,0.15
47.91.18.127,443,true,NRT,Asia Pacific,Tokyo,37,0.14
193.123.244.59,443,true,ICN,Asia Pacific,Seoul,69,0.14
132.226.236.214,443,true,ICN,Asia Pacific,Seoul,68,0.13
203.9.150.104,443,true,HKG,Asia Pacific,Hong Kong,114,0.12
131.186.33.179,443,true,NRT,Asia Pacific,Tokyo,181,0.11
132.226.236.37,443,true,ICN,Asia Pacific,Seoul,63,0.10
158.101.142.120,443,true,NRT,Asia Pacific,Tokyo,196,0.10
150.230.58.195,443,true,KIX,Asia Pacific,Osaka,174,0.09
138.2.93.229,443,true,SIN,Asia Pacific,Singapore,102,0.09
18.183.250.242,443,true,NRT,Asia Pacific,Tokyo,37,0.08
47.76.190.53,443,true,HKG,Asia Pacific,Hong Kong,37,0.08
152.69.206.199,443,true,KIX,Asia Pacific,Osaka,195,0.08
141.98.198.197,443,true,NRT,Asia Pacific,Tokyo,41,0.07
47.76.182.87,443,true,HKG,Asia Pacific,Hong Kong,36,0.07
47.76.136.11,443,true,HKG,Asia Pacific,Hong Kong,36,0.07
47.83.245.101,443,true,HKG,Asia Pacific,Hong Kong,37,0.07
143.42.74.10,443,true,SIN,Asia Pacific,Singapore,309,0.06
138.2.112.184,443,true,ICN,Asia Pacific,Seoul,213,0.06
146.56.131.80,443,true,ICN,Asia Pacific,Seoul,69,0.05
146.56.42.33,443,true,ICN,Asia Pacific,Seoul,72,0.05
206.237.8.182,443,true,HKG,Asia Pacific,Hong Kong,94,0.05
38.47.102.135,443,true,HKG,Asia Pacific,Hong Kong,41,0.05
206.237.0.244,443,true,HKG,Asia Pacific,Hong Kong,131,0.05
8.219.128.161,443,true,ICN,Asia Pacific,Seoul,65,0.05
15.168.39.183,443,true,KIX,Asia Pacific,Osaka,43,0.04
8.219.172.44,443,true,SIN,Asia Pacific,Singapore,65,0.04
38.47.111.149,443,true,NRT,Asia Pacific,Tokyo,89,0.04
47.236.182.155,443,true,SIN,Asia Pacific,Singapore,65,0.04
43.156.238.115,443,true,SIN,Asia Pacific,Singapore,68,0.04
157.254.252.148,443,true,NRT,Asia Pacific,Tokyo,47,0.04
129.150.48.166,443,true,SIN,Asia Pacific,Singapore,241,0.04
192.243.125.218,443,true,KIX,Asia Pacific,Osaka,42,0.04
47.236.122.29,443,true,SIN,Asia Pacific,Singapore,61,0.04
8.219.211.168,443,true,SIN,Asia Pacific,Singapore,67,0.03
129.154.61.100,443,true,ICN,Asia Pacific,Seoul,221,0.03
138.2.80.49,443,true,SIN,Asia Pacific,Singapore,109,0.03
47.236.168.151,443,true,SIN,Asia Pacific,Singapore,70,0.03
47.245.103.200,443,true,SIN,Asia Pacific,Singapore,66,0.03
47.236.206.73,443,true,SIN,Asia Pacific,Singapore,63,0.03
47.236.152.85,443,true,SIN,Asia Pacific,Singapore,68,0.03
47.236.188.121,443,true,SIN,Asia Pacific,Singapore,71,0.03
8.219.159.91,443,true,SIN,Asia Pacific,Singapore,68,0.03
129.150.34.168,443,true,SIN,Asia Pacific,Singapore,98,0.03
47.236.194.255,443,true,SIN,Asia Pacific,Singapore,65,0.03
168.138.192.227,443,true,NRT,Asia Pacific,Tokyo,189,0.03
8.219.132.230,443,true,SIN,Asia Pacific,Singapore,69,0.03
8.219.195.23,443,true,SIN,Asia Pacific,Singapore,75,0.03
47.236.170.96,443,true,SIN,Asia Pacific,Singapore,74,0.03
168.138.163.191,443,true,SIN,Asia Pacific,Singapore,104,0.03
129.154.48.245,443,true,ICN,Asia Pacific,Seoul,211,0.02
158.180.76.83,443,true,ICN,Asia Pacific,Seoul,223,0.02
152.67.197.83,443,true,ICN,Asia Pacific,Seoul,215,0.02
130.162.131.97,443,true,ICN,Asia Pacific,Seoul,71,0.02
152.67.211.136,443,true,ICN,Asia Pacific,Seoul,222,0.02
146.56.109.143,443,true,ICN,Asia Pacific,Seoul,227,0.02
152.70.246.244,443,true,ICN,Asia Pacific,Seoul,68,0.02
144.24.67.106,443,true,ICN,Asia Pacific,Seoul,221,0.02
38.47.121.110,443,true,NRT,Asia Pacific,Tokyo,66,0.02
8.218.204.104,443,true,HKG,Asia Pacific,Hong Kong,39,0.02
146.56.148.5,443,true,ICN,Asia Pacific,Seoul,71,0.02
206.237.10.57,443,true,HKG,Asia Pacific,Hong Kong,139,0.02
47.245.112.172,443,true,SIN,Asia Pacific,Singapore,71,0.02
158.101.146.229,443,true,NRT,Asia Pacific,Tokyo,177,0.02
138.2.93.63,443,true,SIN,Asia Pacific,Singapore,245,0.02
138.2.122.207,443,true,ICN,Asia Pacific,Seoul,221,0.02
129.154.50.148,443,true,ICN,Asia Pacific,Seoul,209,0.02
152.67.196.11,443,true,ICN,Asia Pacific,Seoul,213,0.02
54.251.103.15,443,true,SIN,Asia Pacific,Singapore,63,0.02
47.76.231.11,443,true,HKG,Asia Pacific,Hong Kong,29,0.02
168.138.44.186,443,true,KIX,Asia Pacific,Osaka,176,0.02
38.47.124.75,443,true,NRT,Asia Pacific,Tokyo,38,0.02
138.2.69.131,443,true,SIN,Asia Pacific,Singapore,252,0.02
8.219.230.102,443,true,SIN,Asia Pacific,Singapore,69,0.01
8.222.170.244,443,true,SIN,Asia Pacific,Singapore,65,0.01
47.239.43.250,443,true,HKG,Asia Pacific,Hong Kong,33,0.01
131.186.45.80,443,true,NRT,Asia Pacific,Tokyo,186,0.01
152.67.218.150,443,true,ICN,Asia Pacific,Seoul,201,0.01
152.69.227.165,443,true,ICN,Asia Pacific,Seoul,202,0.01
193.123.238.198,443,true,ICN,Asia Pacific,Seoul,67,0.01
168.138.197.97,443,true,NRT,Asia Pacific,Tokyo,175,0.01
217.142.133.49,443,true,ICN,Asia Pacific,Seoul,96,0.01
168.138.47.86,443,true,KIX,Asia Pacific,Osaka,175,0.01
152.67.196.37,443,true,ICN,Asia Pacific,Seoul,226,0.01
138.2.81.210,443,true,SIN,Asia Pacific,Singapore,110,0.01
38.47.99.105,443,true,KIX,Asia Pacific,Osaka,64,0.01
8.219.192.59,443,true,SIN,Asia Pacific,Singapore,65,0.01
