IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
5.10.247.102,443,true,LAX,North America,Los Angeles,187,3.67
5.10.244.76,443,true,LAX,North America,Los Angeles,172,3.67
5.10.244.0,443,true,LAX,North America,Los Angeles,176,3.67
5.10.245.180,443,true,LAX,North America,Los Angeles,181,3.67
31.12.75.152,443,true,LAX,North America,Los Angeles,186,3.67
5.10.245.53,443,true,LAX,North America,Los Angeles,171,3.67
5.10.245.205,443,true,LAX,North America,Los Angeles,187,3.67
45.131.209.242,443,true,LAX,North America,Los Angeles,185,3.67
45.131.208.33,443,true,LAX,North America,Los Angeles,183,3.67
31.12.75.73,443,true,LAX,North America,Los Angeles,182,3.67
5.10.244.162,443,true,LAX,North America,Los Angeles,178,3.67
45.131.209.113,443,true,LAX,North America,Los Angeles,183,3.66
45.131.208.225,443,true,LAX,North America,Los Angeles,182,3.66
45.131.210.159,443,true,LAX,North America,Los Angeles,190,3.66
45.131.211.153,443,true,LAX,North America,Los Angeles,175,3.66
45.131.209.174,443,true,LAX,North America,Los Angeles,177,3.66
5.10.244.60,443,true,LAX,North America,Los Angeles,184,3.66
5.10.244.242,443,true,LAX,North America,Los Angeles,190,3.66
31.12.75.87,443,true,LAX,North America,Los Angeles,177,3.66
5.10.245.26,443,true,LAX,North America,Los Angeles,188,3.65
45.131.208.29,443,true,LAX,North America,Los Angeles,172,3.65
5.10.245.248,443,true,LAX,North America,Los Angeles,178,3.65
5.10.246.168,443,true,LAX,North America,Los Angeles,184,3.65
31.12.75.146,443,true,LAX,North America,Los Angeles,246,3.65
45.131.210.241,443,true,LAX,North America,Los Angeles,174,3.65
45.131.209.182,443,true,LAX,North America,Los Angeles,167,3.65
45.131.211.185,443,true,LAX,North America,Los Angeles,171,3.65
130.250.137.211,443,true,LAX,North America,Los Angeles,171,3.65
5.10.245.44,443,true,LAX,North America,Los Angeles,188,3.65
45.131.209.88,443,true,LAX,North America,Los Angeles,179,3.65
108.162.194.178,443,true,LAX,North America,Los Angeles,185,3.64
5.10.244.169,443,true,LAX,North America,Los Angeles,183,3.64
5.10.244.217,443,true,LAX,North America,Los Angeles,187,3.64
130.250.137.80,443,true,LAX,North America,Los Angeles,192,3.64
45.131.210.224,443,true,LAX,North America,Los Angeles,174,3.64
5.10.245.143,443,true,LAX,North America,Los Angeles,174,3.64
5.10.245.49,443,true,LAX,North America,Los Angeles,182,3.64
108.162.194.35,443,true,LAX,North America,Los Angeles,176,3.63
45.131.209.207,443,true,LAX,North America,Los Angeles,186,3.63
5.10.245.2,443,true,LAX,North America,Los Angeles,217,3.63
5.10.244.176,443,true,LAX,North America,Los Angeles,188,3.63
45.131.209.83,443,true,LAX,North America,Los Angeles,184,3.63
45.131.208.235,443,true,LAX,North America,Los Angeles,257,3.63
31.12.75.80,443,true,LAX,North America,Los Angeles,177,3.63
5.10.245.156,443,true,LAX,North America,Los Angeles,177,3.63
45.131.209.202,443,true,LAX,North America,Los Angeles,176,3.63
130.250.137.207,443,true,LAX,North America,Los Angeles,169,3.63
45.131.211.36,443,true,LAX,North America,Los Angeles,184,3.63
45.131.210.234,443,true,LAX,North America,Los Angeles,173,3.63
5.10.245.27,443,true,LAX,North America,Los Angeles,184,3.63
5.10.245.60,443,true,LAX,North America,Los Angeles,176,3.63
45.131.210.179,443,true,LAX,North America,Los Angeles,171,3.62
45.131.208.38,443,true,LAX,North America,Los Angeles,182,3.62
5.10.244.114,443,true,LAX,North America,Los Angeles,171,3.62
45.131.211.135,443,true,LAX,North America,Los Angeles,175,3.62
31.12.75.8,443,true,LAX,North America,Los Angeles,177,3.62
5.10.247.135,443,true,LAX,North America,Los Angeles,175,3.62
5.10.247.175,443,true,LAX,North America,Los Angeles,174,3.62
45.131.211.8,443,true,LAX,North America,Los Angeles,179,3.62
5.10.244.187,443,true,LAX,North America,Los Angeles,187,3.62
5.10.244.180,443,true,LAX,North America,Los Angeles,191,3.62
5.10.245.61,443,true,LAX,North America,Los Angeles,174,3.62
5.10.247.78,443,true,LAX,North America,Los Angeles,174,3.62
5.10.246.190,443,true,LAX,North America,Los Angeles,180,3.61
45.131.209.37,443,true,LAX,North America,Los Angeles,186,3.61
5.10.247.105,443,true,LAX,North America,Los Angeles,190,3.61
45.131.209.216,443,true,LAX,North America,Los Angeles,173,3.61
5.10.247.176,443,true,LAX,North America,Los Angeles,186,3.61
5.10.247.51,443,true,LAX,North America,Los Angeles,181,3.61
5.10.245.211,443,true,LAX,North America,Los Angeles,234,3.61
45.131.209.7,443,true,LAX,North America,Los Angeles,179,3.61
5.10.247.33,443,true,LAX,North America,Los Angeles,179,3.61
