IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
8.219.222.211,443,true,SIN,Asia Pacific,Singapore,73,1.96
8.222.140.139,443,true,SIN,Asia Pacific,Singapore,67,1.96
8.222.182.111,443,true,SIN,Asia Pacific,Singapore,69,1.96
8.222.186.190,443,true,SIN,Asia Pacific,Singapore,69,1.96
203.9.150.104,443,true,HKG,Asia Pacific,Hong Kong,120,1.96
130.162.132.107,443,true,ICN,Asia Pacific,Seoul,62,1.96
8.219.202.74,443,true,SIN,Asia Pacific,Singapore,70,1.96
193.123.238.64,443,true,ICN,Asia Pacific,Seoul,62,1.96
8.219.134.157,443,true,SIN,Asia Pacific,Singapore,62,1.95
47.245.117.6,443,true,SIN,Asia Pacific,Singapore,72,1.95
8.219.188.83,443,true,SIN,Asia Pacific,Singapore,65,1.95
8.222.133.242,443,true,SIN,Asia Pacific,Singapore,69,1.95
8.219.212.109,443,true,SIN,Asia Pacific,Singapore,70,1.95
8.219.229.98,443,true,SIN,Asia Pacific,Singapore,68,1.95
8.219.194.158,443,true,SIN,Asia Pacific,Singapore,67,1.94
8.222.183.37,443,true,SIN,Asia Pacific,Singapore,73,1.94
47.236.4.170,443,true,SIN,Asia Pacific,Singapore,67,1.94
8.219.167.212,443,true,SIN,Asia Pacific,Singapore,68,1.94
8.222.131.102,443,true,SIN,Asia Pacific,Singapore,69,1.94
47.236.10.207,443,true,SIN,Asia Pacific,Singapore,72,1.94
47.236.77.217,443,true,SIN,Asia Pacific,Singapore,65,1.94
8.219.135.238,443,true,SIN,Asia Pacific,Singapore,1098,1.94
8.219.133.114,443,true,SIN,Asia Pacific,Singapore,63,1.93
47.236.70.198,443,true,SIN,Asia Pacific,Singapore,69,1.93
8.219.230.1,443,true,SIN,Asia Pacific,Singapore,75,1.93
8.219.132.98,443,true,SIN,Asia Pacific,Singapore,1079,1.93
8.222.137.54,443,true,SIN,Asia Pacific,Singapore,66,1.93
8.219.219.36,443,true,SIN,Asia Pacific,Singapore,67,1.92
8.222.185.160,443,true,SIN,Asia Pacific,Singapore,67,1.92
192.243.127.102,443,true,KIX,Asia Pacific,Osaka,43,1.91
8.219.193.136,443,true,SIN,Asia Pacific,Singapore,70,1.91
47.236.109.204,443,true,SIN,Asia Pacific,Singapore,71,1.90
8.219.177.58,443,true,SIN,Asia Pacific,Singapore,71,1.90
8.222.137.121,443,true,SIN,Asia Pacific,Singapore,69,1.90
8.219.192.192,443,true,SIN,Asia Pacific,Singapore,76,1.90
8.219.201.195,443,true,SIN,Asia Pacific,Singapore,72,1.90
8.219.131.151,443,true,SIN,Asia Pacific,Singapore,69,1.90
8.222.133.173,443,true,SIN,Asia Pacific,Singapore,65,1.90
8.222.158.112,443,true,SIN,Asia Pacific,Singapore,71,1.89
47.236.13.134,443,true,SIN,Asia Pacific,Singapore,68,1.89
8.219.135.215,443,true,SIN,Asia Pacific,Singapore,71,1.89
193.122.106.205,443,true,ICN,Asia Pacific,Seoul,67,1.89
8.219.192.23,443,true,SIN,Asia Pacific,Singapore,64,1.88
8.222.190.145,443,true,SIN,Asia Pacific,Singapore,70,1.88
47.245.120.53,443,true,SIN,Asia Pacific,Singapore,71,1.88
8.219.233.50,443,true,SIN,Asia Pacific,Singapore,64,1.88
8.222.152.163,443,true,SIN,Asia Pacific,Singapore,66,1.88
8.219.244.169,443,true,SIN,Asia Pacific,Singapore,68,1.88
146.56.155.118,443,true,ICN,Asia Pacific,Seoul,67,1.87
8.219.250.51,443,true,SIN,Asia Pacific,Singapore,66,1.87
8.219.169.243,443,true,SIN,Asia Pacific,Singapore,67,1.86
8.222.188.218,443,true,SIN,Asia Pacific,Singapore,66,1.85
8.222.181.102,443,true,SIN,Asia Pacific,Singapore,73,1.85
47.245.125.28,443,true,SIN,Asia Pacific,Singapore,75,1.85
54.255.206.197,443,true,SIN,Asia Pacific,Singapore,65,1.84
47.236.112.166,443,true,SIN,Asia Pacific,Singapore,61,1.84
146.235.19.192,443,true,SIN,Asia Pacific,Singapore,110,1.83
8.219.211.139,443,true,SIN,Asia Pacific,Singapore,68,1.82
146.56.46.84,443,true,ICN,Asia Pacific,Seoul,67,1.80
8.219.222.2,443,true,SIN,Asia Pacific,Singapore,71,1.79
8.219.210.152,443,true,SIN,Asia Pacific,Singapore,68,1.74
8.219.209.115,443,true,SIN,Asia Pacific,Singapore,64,1.72
43.156.253.94,443,true,SIN,Asia Pacific,Singapore,69,1.70
131.186.60.210,443,true,NRT,Asia Pacific,Tokyo,187,1.59
158.179.163.249,443,true,ICN,Asia Pacific,Seoul,209,1.49
150.230.63.93,443,true,KIX,Asia Pacific,Osaka,172,1.48
141.147.167.64,443,true,SIN,Asia Pacific,Singapore,253,1.47
158.180.67.97,443,true,ICN,Asia Pacific,Seoul,213,1.46
131.186.35.189,443,true,SIN,Asia Pacific,Singapore,246,1.45
141.147.184.222,443,true,SIN,Asia Pacific,Singapore,243,1.44
144.24.87.34,443,true,ICN,Asia Pacific,Seoul,219,1.44
129.154.60.48,443,true,ICN,Asia Pacific,Seoul,228,1.43
140.245.66.31,443,true,ICN,Asia Pacific,Seoul,213,1.43
138.3.218.125,443,true,SIN,Asia Pacific,Singapore,242,1.42
141.147.182.96,443,true,SIN,Asia Pacific,Singapore,247,1.42
130.162.136.101,443,true,SIN,Asia Pacific,Singapore,253,1.42
158.180.82.186,443,true,ICN,Asia Pacific,Seoul,217,1.42
155.248.187.232,443,true,SIN,Asia Pacific,Singapore,247,1.41
152.69.234.101,443,true,ICN,Asia Pacific,Seoul,212,1.41
152.69.195.36,443,true,KIX,Asia Pacific,Osaka,194,1.41
152.67.219.236,443,true,ICN,Asia Pacific,Seoul,213,1.41
138.2.122.191,443,true,ICN,Asia Pacific,Seoul,207,1.40
131.186.37.105,443,true,SIN,Asia Pacific,Singapore,252,1.40
144.24.73.134,443,true,ICN,Asia Pacific,Seoul,227,1.40
138.2.121.234,443,true,ICN,Asia Pacific,Seoul,213,1.40
155.248.162.79,443,true,SIN,Asia Pacific,Singapore,240,1.39
138.2.123.180,443,true,ICN,Asia Pacific,Seoul,214,1.39
144.24.90.97,443,true,SIN,Asia Pacific,Singapore,254,1.38
158.180.84.24,443,true,SIN,Asia Pacific,Singapore,269,1.38
141.164.51.185,443,true,ICN,Asia Pacific,Seoul,224,1.38
141.147.177.198,443,true,SIN,Asia Pacific,Singapore,258,1.38
146.56.159.72,443,true,SIN,Asia Pacific,Singapore,253,1.38
158.179.163.213,443,true,ICN,Asia Pacific,Seoul,218,1.37
138.3.210.218,443,true,NRT,Asia Pacific,Tokyo,189,1.37
146.56.176.218,443,true,SIN,Asia Pacific,Singapore,255,1.37
138.2.116.152,443,true,ICN,Asia Pacific,Seoul,215,1.36
152.67.192.134,443,true,SIN,Asia Pacific,Singapore,251,1.36
150.230.199.103,443,true,SIN,Asia Pacific,Singapore,241,1.35
217.142.149.35,443,true,SIN,Asia Pacific,Singapore,272,1.35
146.56.166.13,443,true,SIN,Asia Pacific,Singapore,256,1.35
146.56.101.141,443,true,ICN,Asia Pacific,Seoul,216,1.35
131.186.43.248,443,true,SIN,Asia Pacific,Singapore,248,1.34
158.180.73.49,443,true,SIN,Asia Pacific,Singapore,266,1.34
155.248.171.120,443,true,SIN,Asia Pacific,Singapore,258,1.34
140.245.73.28,443,true,SIN,Asia Pacific,Singapore,258,1.33
158.180.92.59,443,true,ICN,Asia Pacific,Seoul,212,1.33
141.147.180.168,443,true,SIN,Asia Pacific,Singapore,254,1.31
144.24.82.159,443,true,SIN,Asia Pacific,Singapore,1256,1.31
158.180.88.233,443,true,SIN,Asia Pacific,Singapore,268,1.31
144.24.65.241,443,true,SIN,Asia Pacific,Singapore,262,1.30
158.180.66.218,443,true,SIN,Asia Pacific,Singapore,1270,1.30
64.110.80.33,443,true,SIN,Asia Pacific,Singapore,278,1.30
217.142.147.149,443,true,SIN,Asia Pacific,Singapore,272,1.30
158.180.82.73,443,true,SIN,Asia Pacific,Singapore,270,1.30
193.122.118.192,443,true,SIN,Asia Pacific,Singapore,251,1.30
158.180.67.165,443,true,SIN,Asia Pacific,Singapore,266,1.30
64.110.68.19,443,true,SIN,Asia Pacific,Singapore,272,1.29
193.123.224.87,443,true,SIN,Asia Pacific,Singapore,264,1.29
146.56.174.246,443,true,SIN,Asia Pacific,Singapore,262,1.29
144.24.94.8,443,true,ICN,Asia Pacific,Seoul,219,1.29
158.179.166.29,443,true,SIN,Asia Pacific,Singapore,260,1.27
152.67.222.167,443,true,ICN,Asia Pacific,Seoul,224,1.27
141.147.160.129,443,true,SIN,Asia Pacific,Singapore,248,1.26
158.179.168.72,443,true,SIN,Asia Pacific,Singapore,258,1.26
217.142.133.126,443,true,SIN,Asia Pacific,Singapore,278,1.26
140.245.71.171,443,true,SIN,Asia Pacific,Singapore,254,1.26
146.56.166.236,443,true,SIN,Asia Pacific,Singapore,263,1.26
144.24.80.137,443,true,SIN,Asia Pacific,Singapore,260,1.25
158.180.87.79,443,true,SIN,Asia Pacific,Singapore,255,1.25
140.245.75.129,443,true,SIN,Asia Pacific,Singapore,261,1.25
158.179.160.214,443,true,SIN,Asia Pacific,Singapore,257,1.24
144.24.90.40,443,true,SIN,Asia Pacific,Singapore,276,1.24
129.154.60.187,443,true,SIN,Asia Pacific,Singapore,267,1.24
217.142.140.137,443,true,SIN,Asia Pacific,Singapore,278,1.23
141.147.182.43,443,true,SIN,Asia Pacific,Singapore,244,1.22
132.226.233.99,443,true,SIN,Asia Pacific,Singapore,258,1.22
158.179.162.171,443,true,SIN,Asia Pacific,Singapore,257,1.22
193.123.244.70,443,true,SIN,Asia Pacific,Singapore,252,1.22
158.180.73.47,443,true,SIN,Asia Pacific,Singapore,272,1.21
152.70.93.3,443,true,SIN,Asia Pacific,Singapore,259,1.21
144.24.64.111,443,true,SIN,Asia Pacific,Singapore,274,1.20
158.180.89.73,443,true,ICN,Asia Pacific,Seoul,221,1.19
64.110.83.28,443,true,SIN,Asia Pacific,Singapore,278,1.18
138.2.18.130,443,true,SIN,Asia Pacific,Singapore,259,1.18
64.110.73.44,443,true,SIN,Asia Pacific,Singapore,278,1.18
158.180.95.89,443,true,SIN,Asia Pacific,Singapore,255,1.17
193.122.104.34,443,true,SIN,Asia Pacific,Singapore,1289,1.17
131.186.62.25,443,true,SIN,Asia Pacific,Singapore,247,1.17
146.56.140.63,443,true,SIN,Asia Pacific,Singapore,257,1.16
152.67.201.9,443,true,SIN,Asia Pacific,Singapore,261,1.15
152.67.222.250,443,true,ICN,Asia Pacific,Seoul,218,1.15
130.162.131.244,443,true,SIN,Asia Pacific,Singapore,261,1.14
146.56.152.99,443,true,SIN,Asia Pacific,Singapore,267,1.13
144.24.90.107,443,true,ICN,Asia Pacific,Seoul,205,1.13
54.251.94.83,443,true,SIN,Asia Pacific,Singapore,64,1.12
146.56.106.158,443,true,ICN,Asia Pacific,Seoul,234,1.10
158.180.78.108,443,true,SIN,Asia Pacific,Singapore,256,1.09
150.230.252.136,443,true,SIN,Asia Pacific,Singapore,254,1.08
152.69.232.152,443,true,SIN,Asia Pacific,Singapore,267,1.07
158.180.65.36,443,true,SIN,Asia Pacific,Singapore,260,1.07
150.230.210.80,443,true,SIN,Asia Pacific,Singapore,243,1.07
155.248.182.237,443,true,SIN,Asia Pacific,Singapore,246,1.04
64.110.64.104,443,true,SIN,Asia Pacific,Singapore,272,1.04
140.245.73.48,443,true,SIN,Asia Pacific,Singapore,273,1.04
152.69.227.224,443,true,SIN,Asia Pacific,Singapore,275,1.01
47.243.171.8,443,true,HKG,Asia Pacific,Hong Kong,31,1.01
146.56.160.228,443,true,SIN,Asia Pacific,Singapore,264,1.01
152.69.231.14,443,true,SIN,Asia Pacific,Singapore,254,0.99
152.69.231.171,443,true,SIN,Asia Pacific,Singapore,253,0.98
152.69.230.185,443,true,SIN,Asia Pacific,Singapore,272,0.97
158.101.148.105,443,true,NRT,Asia Pacific,Tokyo,178,0.96
8.222.157.169,443,true,SIN,Asia Pacific,Singapore,67,0.88
193.122.103.150,443,true,SIN,Asia Pacific,Singapore,257,0.87
129.150.42.75,443,true,SIN,Asia Pacific,Singapore,113,0.86
47.76.218.163,443,true,HKG,Asia Pacific,Hong Kong,33,0.83
144.24.73.232,443,true,ICN,Asia Pacific,Seoul,217,0.79
217.142.147.173,443,true,SIN,Asia Pacific,Singapore,285,0.79
8.222.163.46,443,true,SIN,Asia Pacific,Singapore,71,0.77
47.57.13.107,443,true,HKG,Asia Pacific,Hong Kong,34,0.75
8.222.163.12,443,true,SIN,Asia Pacific,Singapore,67,0.73
168.138.165.169,443,true,SIN,Asia Pacific,Singapore,107,0.72
158.180.65.145,443,true,ICN,Asia Pacific,Seoul,209,0.71
138.2.73.208,443,true,SIN,Asia Pacific,Singapore,257,0.69
8.219.241.41,443,true,SIN,Asia Pacific,Singapore,64,0.66
217.142.131.145,443,true,ICN,Asia Pacific,Seoul,84,0.55
146.56.186.106,443,true,ICN,Asia Pacific,Seoul,1102,0.47
47.236.90.252,443,true,SIN,Asia Pacific,Singapore,68,0.46
47.245.100.62,443,true,SIN,Asia Pacific,Singapore,71,0.45
8.222.165.42,443,true,SIN,Asia Pacific,Singapore,71,0.44
47.236.179.39,443,true,SIN,Asia Pacific,Singapore,67,0.43
47.76.222.146,443,true,HKG,Asia Pacific,Hong Kong,31,0.43
54.251.117.144,443,true,SIN,Asia Pacific,Singapore,63,0.34
23.106.143.60,443,true,KIX,Asia Pacific,Osaka,45,0.27
152.69.205.76,443,true,KIX,Asia Pacific,Osaka,198,0.27
34.92.85.64,443,true,HKG,Asia Pacific,Hong Kong,179,0.27
152.70.244.200,443,true,ICN,Asia Pacific,Seoul,65,0.26
146.56.148.64,443,true,ICN,Asia Pacific,Seoul,1083,0.25
23.106.143.60,443,true,KIX,Asia Pacific,Osaka,46,0.23
8.222.155.146,443,true,SIN,Asia Pacific,Singapore,68,0.22
34.142.173.223,443,true,SIN,Asia Pacific,Singapore,225,0.21
168.138.194.208,443,true,NRT,Asia Pacific,Tokyo,177,0.19
152.69.228.105,443,true,ICN,Asia Pacific,Seoul,216,0.17
38.47.101.229,443,true,HKG,Asia Pacific,Hong Kong,39,0.16
47.236.112.49,443,true,SIN,Asia Pacific,Singapore,67,0.16
18.183.125.149,443,true,NRT,Asia Pacific,Tokyo,63,0.15
168.138.192.227,443,true,NRT,Asia Pacific,Tokyo,186,0.15
168.138.183.82,443,true,SIN,Asia Pacific,Singapore,117,0.15
8.222.165.104,443,true,SIN,Asia Pacific,Singapore,73,0.14
144.24.67.106,443,true,ICN,Asia Pacific,Seoul,219,0.14
131.186.59.85,443,true,NRT,Asia Pacific,Tokyo,178,0.13
168.138.222.208,443,true,NRT,Asia Pacific,Tokyo,177,0.13
132.226.236.214,443,true,ICN,Asia Pacific,Seoul,68,0.13
52.76.185.185,443,true,SIN,Asia Pacific,Singapore,61,0.12
152.67.211.136,443,true,ICN,Asia Pacific,Seoul,201,0.12
158.180.76.83,443,true,ICN,Asia Pacific,Seoul,212,0.12
158.101.142.120,443,true,NRT,Asia Pacific,Tokyo,187,0.11
131.186.33.179,443,true,NRT,Asia Pacific,Tokyo,176,0.11
168.138.214.40,443,true,NRT,Asia Pacific,Tokyo,185,0.10
146.56.188.240,443,true,ICN,Asia Pacific,Seoul,64,0.10
138.2.112.184,443,true,ICN,Asia Pacific,Seoul,213,0.09
47.76.190.53,443,true,HKG,Asia Pacific,Hong Kong,38,0.09
150.230.58.195,443,true,KIX,Asia Pacific,Osaka,176,0.09
18.183.250.242,443,true,NRT,Asia Pacific,Tokyo,66,0.08
47.76.136.11,443,true,HKG,Asia Pacific,Hong Kong,32,0.08
193.123.244.59,443,true,ICN,Asia Pacific,Seoul,70,0.08
152.69.206.199,443,true,KIX,Asia Pacific,Osaka,179,0.07
141.98.198.197,443,true,NRT,Asia Pacific,Tokyo,40,0.07
138.2.93.229,443,true,SIN,Asia Pacific,Singapore,250,0.07
47.76.182.87,443,true,HKG,Asia Pacific,Hong Kong,39,0.07
47.83.245.101,443,true,HKG,Asia Pacific,Hong Kong,41,0.07
146.56.42.33,443,true,ICN,Asia Pacific,Seoul,67,0.05
38.47.102.135,443,true,HKG,Asia Pacific,Hong Kong,39,0.05
47.236.182.155,443,true,SIN,Asia Pacific,Singapore,70,0.04
8.219.172.44,443,true,SIN,Asia Pacific,Singapore,1066,0.04
38.47.111.149,443,true,KIX,Asia Pacific,Osaka,77,0.04
47.76.146.24,443,true,HKG,Asia Pacific,Hong Kong,33,0.04
43.156.238.115,443,true,SIN,Asia Pacific,Singapore,71,0.04
146.56.131.80,443,true,ICN,Asia Pacific,Seoul,103,0.04
192.243.125.218,443,true,KIX,Asia Pacific,Osaka,41,0.04
157.254.252.148,443,true,NRT,Asia Pacific,Tokyo,39,0.04
129.150.48.166,443,true,SIN,Asia Pacific,Singapore,243,0.03
8.219.128.161,443,true,ICN,Asia Pacific,Seoul,68,0.03
129.154.61.100,443,true,ICN,Asia Pacific,Seoul,214,0.03
47.236.122.29,443,true,SIN,Asia Pacific,Singapore,65,0.03
130.162.152.26,443,true,ICN,Asia Pacific,Seoul,62,0.03
8.219.211.168,443,true,SIN,Asia Pacific,Singapore,66,0.03
8.219.195.23,443,true,SIN,Asia Pacific,Singapore,67,0.03
47.236.168.151,443,true,SIN,Asia Pacific,Singapore,68,0.03
47.245.103.200,443,true,SIN,Asia Pacific,Singapore,73,0.03
47.236.152.85,443,true,SIN,Asia Pacific,Singapore,73,0.03
8.219.159.91,443,true,SIN,Asia Pacific,Singapore,77,0.03
47.236.188.121,443,true,SIN,Asia Pacific,Singapore,73,0.03
47.236.194.255,443,true,SIN,Asia Pacific,Singapore,72,0.03
129.150.34.168,443,true,SIN,Asia Pacific,Singapore,254,0.03
47.245.112.172,443,true,SIN,Asia Pacific,Singapore,74,0.03
47.236.170.96,443,true,SIN,Asia Pacific,Singapore,72,0.02
146.56.109.143,443,true,ICN,Asia Pacific,Seoul,224,0.02
129.154.48.245,443,true,ICN,Asia Pacific,Seoul,216,0.02
130.162.131.97,443,true,ICN,Asia Pacific,Seoul,71,0.02
152.70.246.244,443,true,ICN,Asia Pacific,Seoul,65,0.02
8.218.204.104,443,true,HKG,Asia Pacific,Hong Kong,37,0.02
138.2.80.49,443,true,SIN,Asia Pacific,Singapore,243,0.02
146.56.148.5,443,true,ICN,Asia Pacific,Seoul,71,0.02
47.76.231.11,443,true,HKG,Asia Pacific,Hong Kong,36,0.02
129.154.50.148,443,true,ICN,Asia Pacific,Seoul,204,0.02
152.67.196.11,443,true,ICN,Asia Pacific,Seoul,202,0.02
168.138.44.186,443,true,KIX,Asia Pacific,Osaka,177,0.02
158.101.146.229,443,true,NRT,Asia Pacific,Tokyo,187,0.02
131.186.61.85,443,true,NRT,Asia Pacific,Tokyo,193,0.02
54.251.103.15,443,true,SIN,Asia Pacific,Singapore,64,0.02
138.2.69.131,443,true,SIN,Asia Pacific,Singapore,240,0.02
158.179.169.254,443,true,ICN,Asia Pacific,Seoul,213,0.02
38.47.124.75,443,true,NRT,Asia Pacific,Tokyo,37,0.02
138.2.122.207,443,true,ICN,Asia Pacific,Seoul,210,0.02
158.178.230.79,443,true,SIN,Asia Pacific,Singapore,258,0.02
47.239.43.250,443,true,HKG,Asia Pacific,Hong Kong,36,0.01
8.219.230.102,443,true,SIN,Asia Pacific,Singapore,65,0.01
193.122.101.195,443,true,ICN,Asia Pacific,Seoul,67,0.01
131.186.45.80,443,true,NRT,Asia Pacific,Tokyo,180,0.01
168.138.47.86,443,true,KIX,Asia Pacific,Osaka,179,0.01
38.47.99.105,443,true,KIX,Asia Pacific,Osaka,47,0.01
8.222.170.244,443,true,SIN,Asia Pacific,Singapore,69,0.01
217.142.133.49,443,true,ICN,Asia Pacific,Seoul,92,0.01
152.67.218.150,443,true,ICN,Asia Pacific,Seoul,225,0.01
152.67.196.37,443,true,ICN,Asia Pacific,Seoul,212,0.01
152.69.227.165,443,true,ICN,Asia Pacific,Seoul,205,0.01
8.219.192.59,443,true,SIN,Asia Pacific,Singapore,75,0.01
47.83.252.88,443,true,HKG,Asia Pacific,Hong Kong,34,0.01
47.76.166.145,443,true,HKG,Asia Pacific,Hong Kong,32,0.01
